State,County_x,2013 Rural-urban Continuum Code,2013 Urban Influence Code,"Less than a high school diploma, 2014-18","High school diploma only, 2014-18","Some college or associate's degree, 2014-18","Bachelor's degree or higher, 2014-18","Percent of adults with less than a high school diploma, 2014-18","Percent of adults with a high school diploma only, 2014-18","Percent of adults completing some college or associate's degree, 2014-18","Percent of adults with a bachelor's degree or higher, 2014-18",Economic_typology_2015,POP_ESTIMATE_2018,N_POP_CHG_2018,Births_2018,Youth_rate,Deaths_2018,NATURAL_INC_2018,INTERNATIONAL_MIG_2018,DOMESTIC_MIG_2018,NET_MIG_2018,RESIDUAL_2018,GQ_ESTIMATES_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,R_INTERNATIONAL_MIG_2018,R_DOMESTIC_MIG_2018,R_NET_MIG_2018,POVALL_2018,PCTPOVALL_2018,POV017_2018,PCTPOV017_2018,Metro_2013,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,have_confirmed_18,GEOID,AWATER,COUNTYFIPS,TotalHospitalsInCounty,TotalBedsInCounty,AREA,ATH,CTF,CTH,LEVEL 1,LEVEL 1 PEDIATRIC,LEVEL 3,LEVEL I,LEVEL I PEDIATRIC,"LEVEL I, LEVEL I PEDIATRIC","LEVEL I, LEVEL II PEDIATRIC","LEVEL I, LEVEL PEDIATRIC",LEVEL II,LEVEL II PEDIATRIC,"LEVEL II, LEVEL II PEDIATRIC","LEVEL II, LEVEL III PEDIATRIC","LEVEL II, LEVEL PEDIATRIC",LEVEL III,LEVEL III PEDIATRIC,"LEVEL III, LEVEL III PEDIATRIC",LEVEL IV,LEVEL PEDIATRIC,LEVEL V,NOT AVAILABLE,NOT DESIGNATED,PARC,REGIONAL TRAUMA CENTER,RPTC,RTC,RTH,TRAUMA SYSTEM HOSPITAL,TRF,TRH,UNCLASSIFIED,CHILDREN,CHRONIC DISEASE,CRITICAL ACCESS,GENERAL ACUTE CARE,LONG TERM CARE,MILITARY,PSYCHIATRIC,REHABILITATION,SPECIAL,WOMEN,NoOfAirports
TX,San Augustine,9,10,1175,2390,1743,816,19.2,39,28.5,13.3,0,8232,-60,84,0.093658892,119,-35,0,-25,-25,0,179,10.16702978,14.40329218,-4.236262406,0,-3.025901719,-3.025901719,1777,22.2,548,34.3,0,2987,2792,195,6.5,38826,64.0355,FALSE,48405,159644688,48405,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
TX,San Jacinto,8,4,3178,9787,4654,2160,16.1,49.5,23.5,10.9,0,28719,477,300,0.081757721,302,-2,-15,492,477,2,127,10.53352294,10.60374642,-0.070223486,-0.526676147,17.27497762,16.74830147,4981,17.5,1733,28.4,0,11518,10945,573,5,47028,77.563,FALSE,48407,151949235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
TX,San Patricio,2,2,8741,13974,13653,6368,20.5,32.7,31.9,14.9,0,66893,-330,974,0.12016205,605,369,64,-764,-700,1,614,14.52473978,9.022040622,5.502699156,0.954397686,-11.39312237,-10.43872469,11425,17.3,4599,26.1,1,30351,28435,1916,6.3,53559,88.3345,FALSE,48409,37577389,48409,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
TX,San Saba,7,9,1092,1433,1104,610,25.8,33.8,26,14.4,1,6054,22,56,0.087215064,67,-11,10,23,33,0,698,9.266920404,11.08720834,-1.820287936,1.654807215,3.806056594,5.460863809,896,16.8,326,28,0,2521,2445,76,3,43827,72.2836,FALSE,48411,8069104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
TX,Schleicher,8,7,430,481,760,330,21.5,24,38,16.5,2,2895,-100,22,0.092918826,19,3,-1,-101,-102,-1,1,7.470288625,6.451612903,1.018675722,-0.339558574,-34.29541596,-34.63497453,476,16.5,174,23.8,0,1363,1323,40,2.9,47317,78.0396,FALSE,48413,87401,48413,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
TX,Scurry,7,8,2491,3629,3261,1857,22.2,32.3,29,16.5,2,16866,-138,229,0.121902051,169,60,10,-208,-198,0,1691,13.52229111,9.979332743,3.54295837,0.590493062,-12.28225568,-11.69176262,2408,15.8,892,21.3,0,6969,6731,238,3.4,53059,87.5099,FALSE,48415,5436957,48415,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
TX,Shackelford,8,7,346,507,832,560,15.4,22.6,37.1,24.9,2,3253,-52,30,0.083000307,36,-6,0,-47,-47,1,11,9.149130833,10.978957,-1.829826167,0,-14.3336383,-14.3336383,432,13.4,150,20.5,0,1978,1932,46,2.3,57126,94.2176,FALSE,48417,3268209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
TX,Shelby,7,9,4072,5444,4438,2366,25,33.4,27.2,14.5,3,25418,107,353,0.118892124,300,53,13,40,53,1,158,13.91708885,11.82755426,2.089534586,0.512527351,1.577007235,2.089534586,5173,20.6,1944,30.1,0,11089,10609,480,4.3,41961,69.206,FALSE,48419,101081674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43
TX,Sherman,9,10,491,581,607,413,23.5,27.8,29,19.7,1,3079,38,36,0.102630724,22,14,2,23,25,-1,29,11.76470588,7.189542484,4.575163399,0.653594771,7.516339869,8.169934641,368,12.1,136,15.9,0,1336,1300,36,2.7,57052,94.0955,FALSE,48421,428754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
TX,Smith,3,2,21656,35529,51517,37849,14.8,24.2,35.2,25.8,0,230221,2761,3109,0.110207149,2152,957,338,1469,1807,-3,4800,13.58588187,9.403929811,4.181952058,1.477011281,6.419318259,7.89632954,33744,15,12359,22.2,1,107543,103634,3909,3.6,56848,93.7591,TRUE,48423,73164513,48423,10,1337,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,2,1,0,7
TX,Somervell,1,1,727,2060,1755,1430,12.2,34.5,29.4,23.9,0,9016,169,86,0.077639752,97,-11,-4,185,181,-1,283,9.62884174,10.86043778,-1.231596037,-0.447853104,20.71320607,20.26535296,854,9.7,280,14.2,1,4287,4109,178,4.2,63929,105.4377,FALSE,48425,14221311,48425,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
TX,Starr,4,5,17148,8830,5709,3658,48.5,25,16.2,10.3,0,64525,258,1227,0.169004262,418,809,63,-616,-553,2,833,19.05397851,6.491086403,12.56289211,0.978321635,-9.565811541,-8.587489906,21151,33.2,9563,45.3,0,25217,22669,2548,10.1,30490,50.287,FALSE,48427,15346371,48427,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
TX,Stephens,7,11,1473,1916,1965,1068,22.9,29.8,30.6,16.6,2,9433,126,89,0.087882964,97,-8,-2,138,136,-2,688,9.498399146,10.35218783,-0.853788687,-0.213447172,14.72785486,14.51440768,1696,19.4,614,30.4,0,3987,3842,145,3.6,43115,71.1093,FALSE,48429,64147707,48429,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15
TX,Sterling,8,7,110,359,189,124,14.1,45.9,24.2,15.9,2,1311,10,15,0.098398169,20,-5,2,13,15,0,35,11.48545176,15.31393568,-3.82848392,1.531393568,9.954058193,11.48545176,161,12.6,64,17.3,0,582,563,19,3.3,59064,97.4139,FALSE,48431,167451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
TX,Stonewall,9,12,105,431,318,135,10.6,43.6,32.2,13.7,2,1362,-25,12,0.085168869,15,-3,2,-25,-23,1,25,8.730447435,10.91305929,-2.182611859,1.455074573,-18.18843216,-16.73335758,194,14.6,53,17.8,0,596,575,21,3.5,46915,77.3766,FALSE,48433,10177387,48433,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
TX,Sutton,7,11,658,796,735,470,24.7,29.9,27.6,17.7,2,3758,-40,47,0.114422565,28,19,16,-76,-60,1,14,12.44044468,7.411328745,5.029115934,4.235044997,-20.11646374,-15.88141874,531,14.2,201,22.6,0,1469,1413,56,3.8,54774,90.3384,FALSE,48435,1277066,48435,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
TX,Swisher,6,6,1355,1605,1452,647,26.8,31.7,28.7,12.8,1,7462,-19,86,0.11163227,76,10,3,-32,-29,0,644,11.51040621,10.17198688,1.338419327,0.401525798,-4.282941846,-3.881416048,1312,19.2,543,29.2,0,2684,2569,115,4.3,43084,71.0582,FALSE,48437,27277988,48437,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
TX,Tarrant,1,1,185596,309229,389565,405976,14.4,24,30.2,31.5,0,2084931,27463,28566,0.111188812,13659,14907,8312,4306,12618,-62,24353,13.79200796,6.594729286,7.197278678,4.013133452,2.078988528,6.092121981,248032,12.1,91110,16.8,1,1062733,1025619,37114,3.5,66059,108.9507,TRUE,48439,100104623,48439,53,6790,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,5,0,0,3,0,0,41,0,0,0,0,0,0,0,0,0,0,2,0,0,25,8,0,6,7,5,0,18
TX,Taylor,3,2,9669,25030,27994,20366,11.6,30.1,33.7,24.5,0,137640,944,2058,0.123561465,1384,674,268,8,276,-6,5083,15.00349936,10.08981687,4.913682492,1.953808468,0.058322641,2.012131109,21301,16,7406,22.1,1,65309,63237,2072,3.2,48040,79.2321,FALSE,48441,9760311,48441,5,921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,15
TX,Terrell,9,12,133,208,266,110,18.5,29,37.1,15.3,4,823,3,8,0.111786148,7,1,4,-2,2,0,0,9.738283628,8.520998174,1.217285453,4.869141814,-2.434570907,2.434570907,155,18.9,37,22.8,0,382,369,13,3.4,41413,68.3022,FALSE,48443,105866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
TX,Terry,6,6,2536,2541,1989,963,31.6,31.6,24.8,12,2,12287,-171,182,0.129567836,132,50,2,-224,-222,1,955,14.71004243,10.66882198,4.041220449,0.161648818,-18.10466761,-17.94301879,2529,22.4,1094,32.6,0,5228,5013,215,4.1,41268,68.0631,FALSE,48445,5443860,48445,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TX,Throckmorton,9,12,166,415,331,214,14.7,36.9,29.4,19,1,1515,-4,12,0.079867987,14,-2,0,-2,-2,0,13,7.910349374,9.228740936,-1.318391562,0,-1.318391562,-1.318391562,217,14.3,72,24.3,0,705,681,24,3.4,42701,70.4265,FALSE,48447,7586186,48447,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TX,Titus,7,8,4818,6500,5406,3160,24.2,32.7,27.2,15.9,3,33033,227,519,0.126873127,267,252,105,-130,-25,0,437,15.76573156,8.110694269,7.655037288,3.18959887,-3.949027172,-0.759428302,6035,18.6,2814,29.7,0,12947,12295,652,5,45604,75.2144,FALSE,48449,50727817,48449,1,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
TX,Tom Green,3,2,10768,22881,23315,18162,14.3,30.5,31,24.2,0,118189,500,1530,0.110264069,1098,432,-57,133,76,-8,5315,12.97280798,9.309897489,3.662910488,-0.483300689,1.127701609,0.644400919,17558,15.5,6605,23.7,1,54959,53221,1738,3.2,51393,84.7622,FALSE,48451,48077315,48451,4,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,5
TX,Travis,1,1,89298,137546,194600,398329,10.9,16.8,23.7,48.6,4,1248743,20972,15703,0.104855843,6015,9688,6311,4915,11226,58,22843,12.68153542,4.857634562,7.823900854,5.096680253,3.969289089,9.065969342,146724,12,40506,15.2,1,721786,701382,20404,2.8,76255,125.7669,TRUE,48453,80789808,48453,27,2822,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,12,2,1,6,4,1,0,10
TX,Trinity,7,8,1772,4005,3538,1365,16.6,37.5,33.1,12.8,5,14740,30,141,0.079918589,222,-81,14,98,112,-1,138,9.575551783,15.07640068,-5.500848896,0.950764007,6.655348048,7.606112054,2581,17.7,883,30.3,0,5346,5071,275,5.1,40486,66.7733,FALSE,48455,52256860,48455,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11
TX,Tyler,6,6,2361,6681,4190,1889,15.6,44.2,27.7,12.5,4,21696,173,200,0.081443584,246,-46,7,214,221,-2,2440,9.25518869,11.38388209,-2.128693399,0.323931604,9.903051899,10.2269835,3584,18.2,1080,26.4,0,7009,6547,462,6.6,44041,72.6366,FALSE,48457,29093507,48457,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
TX,Upshur,3,2,4321,9400,9172,4695,15.7,34.1,33.2,17,0,41260,109,479,0.095952496,471,8,17,88,105,-4,445,11.62466176,11.43051292,0.194148839,0.412566284,2.135637233,2.548203517,6455,15.9,2028,21.1,1,17841,17095,746,4.2,48554,80.0798,FALSE,48459,24878888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
TX,Upton,8,7,503,927,653,228,21.8,40.1,28.3,9.9,2,3671,10,57,0.119585944,19,38,11,-39,-28,0,62,15.54828151,5.182760502,10.365521,3.000545554,-10.63829787,-7.637752319,512,14.2,217,20.2,0,1580,1526,54,3.4,53867,88.8425,FALSE,48461,464309,48461,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
TX,Uvalde,6,3,4651,4519,5004,2650,27.6,26.9,29.7,15.8,0,26846,-252,390,0.123891827,255,135,20,-406,-386,-1,631,14.45943942,9.454248851,5.005190568,0.741509714,-15.05264719,-14.31113748,5999,22.9,2512,35,0,11506,11011,495,4.3,39725,65.5182,FALSE,48463,17385902,48463,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8
TX,Val Verde,5,8,9332,6981,7591,5460,31.8,23.8,25.9,18.6,4,49208,112,820,0.145464152,400,420,61,-368,-307,-1,1914,16.68294271,8.138020833,8.544921875,1.241048177,-7.486979167,-6.24593099,8950,18.9,3991,28.9,0,20445,19569,876,4.3,44276,73.0241,FALSE,48465,227711337,48465,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12
TX,Van Zandt,6,4,6181,12502,12472,6413,16.5,33.3,33.2,17.1,1,56019,817,643,0.087309663,672,-29,61,787,848,-2,571,11.56256462,12.08404888,-0.521484252,1.096915151,14.15200367,15.24891882,8598,15.6,2626,20.8,0,25908,25004,904,3.5,51152,84.3647,FALSE,48467,44164928,48467,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12
TX,Victoria,3,2,10045,18165,19591,12025,16.8,30.4,32.7,20.1,2,92035,-68,1218,0.115347422,850,368,85,-518,-433,-3,1871,13.22920853,9.23220628,3.997002248,0.923220628,-5.626215121,-4.702994493,13855,15.4,4891,21.4,1,43370,41717,1653,3.8,51646,85.1794,FALSE,48469,17425944,48469,6,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,2
TX,Walker,4,3,6864,17830,11985,9535,14.9,38.6,25.9,20.6,4,72480,97,627,0.071592163,590,37,224,-164,60,0,16932,8.656454719,8.145627248,0.510827472,3.092577125,-2.264208252,0.828368873,14525,26.1,3003,28.3,0,23970,22961,1009,4.2,43681,72.0428,FALSE,48471,44747190,48471,1,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9
TX,Waller,1,1,5292,8945,7881,5486,19.2,32.4,28.6,19.9,3,53126,1841,669,0.095527614,322,347,62,1424,1486,8,4191,12.81474174,6.167932498,6.646809244,1.187614332,27.27681949,28.46443382,7776,15.9,2538,19.9,1,22763,21786,977,4.3,59807,98.6393,FALSE,48473,11622558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
TX,Ward,6,6,1538,2549,2163,984,21.3,35.2,29.9,13.6,2,11720,297,160,0.121075085,92,68,10,218,228,1,119,13.82707514,7.950568206,5.876506935,0.864192196,18.83938988,19.70358208,1611,13.9,585,17.7,0,6678,6506,172,2.6,53621,88.4368,FALSE,48475,624206,48475,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
TX,Washington,6,3,3302,7554,6541,5790,14.2,32.6,28.2,25,3,35108,211,402,0.09576165,376,26,20,169,189,-4,2082,11.48489394,10.74208985,0.742804085,0.571387758,4.828226555,5.399614313,4566,13.8,1466,19.5,0,14966,14419,547,3.7,54332,89.6094,FALSE,48477,45497797,48477,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,133
TX,Webb,2,2,48935,39427,33642,27549,32.7,26.4,22.5,18.4,0,275910,1928,5026,0.159809358,1395,3631,704,-2412,-1708,5,3593,18.27995315,5.073723568,13.20622959,2.56050279,-8.772631717,-6.212128927,69860,25.7,31121,34.6,1,116573,112190,4383,3.8,44919,74.0846,TRUE,48479,36555086,48479,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0,0,12
TX,Wharton,4,3,5829,7955,8533,4605,21.7,29.5,31.7,17.1,0,41619,-297,560,0.110286167,423,137,8,-442,-434,0,488,13.40755372,10.12749147,3.280062249,0.191536482,-10.58239061,-10.39085413,6909,16.8,2768,26,0,21416,20620,796,3.7,48040,79.2321,FALSE,48481,21287759,48481,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12
TX,Wheeler,9,10,694,1109,1293,616,18.7,29.9,34.8,16.6,2,5191,-135,66,0.119437488,66,0,4,-140,-136,1,40,12.55110773,12.55110773,0,0.760673196,-26.62356185,-25.86288866,721,14,271,20.9,0,2474,2396,78,3.2,48018,79.1958,FALSE,48483,2481258,48483,2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9
TX,Wichita,3,2,11382,26643,26814,19364,13.5,31.6,31.8,23,2,132064,165,1619,0.108644294,1411,208,248,-287,-39,-4,12562,12.26687074,10.69089228,1.575978452,1.879051231,-2.17454719,-0.29549596,21221,17.8,6528,22.4,1,56739,54802,1937,3.4,47477,78.3035,TRUE,48485,13644096,48485,7,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,1,0,0,9
TX,Wilbarger,6,5,1914,3004,2567,1437,21.5,33.7,28.8,16.1,4,12820,73,146,0.105460218,137,9,13,52,65,-1,647,11.42097235,10.71693981,0.704032542,1.016935894,4.067743576,5.08467947,1905,15.3,657,23.6,0,4993,4786,207,4.1,44735,73.7812,FALSE,48487,18202665,48487,2,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4
TX,Willacy,6,5,4637,4964,2628,1371,34.1,36.5,19.3,10.1,0,21515,-59,277,0.115919126,188,89,20,-167,-147,-1,3298,12.8571097,8.726124997,4.130984706,0.92831117,-7.751398269,-6.823087099,6369,35,2243,44.5,0,6381,5747,634,9.9,33171,54.7087,FALSE,48489,501704013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
TX,Williamson,1,1,23435,70838,109681,142568,6.8,20.4,31.7,41.1,0,566719,20771,6638,0.091994445,2837,3801,1223,15657,16880,90,4260,11.93169205,5.099459227,6.832232824,2.19832169,28.14319109,30.34151278,35829,6.4,11337,7.9,1,300336,291168,9168,3.1,87817,144.8361,TRUE,48491,41627400,48491,12,1009,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,2,1,1,0,19
TX,Wilson,1,1,4355,11631,9788,6653,13.4,35.9,30.2,20.5,1,50224,1009,539,0.084282415,428,111,21,876,897,1,521,10.84081698,8.608292521,2.232524462,0.422369493,17.6188417,18.0412112,5400,10.9,1735,14.6,1,24556,23806,750,3.1,71207,117.4413,FALSE,48493,12111365,48493,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16
TX,Winkler,6,6,1500,1268,1346,433,33,27.9,29.6,9.5,2,7720,146,103,0.127720207,53,50,11,84,95,1,97,13.46933438,6.930822545,6.538511835,1.438472604,10.98469988,12.42317249,1069,14.1,454,20.1,0,4030,3917,113,2.8,56781,93.6486,FALSE,48495,19838,48495,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TX,Wise,1,1,6455,14612,14629,7547,14.9,33.8,33.8,17.5,2,68305,2442,768,0.093536344,613,155,42,2235,2277,10,805,11.44833343,9.137797388,2.310536044,0.626080735,33.31643909,33.94251983,6643,9.9,2344,14.1,1,30816,29753,1063,3.4,66387,109.4917,FALSE,48497,47038990,48497,2,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,26
TX,Wood,6,6,4852,10919,10930,5246,15.2,34.2,34.2,16.4,0,45129,838,410,0.075162312,648,-238,-1,1072,1071,5,1721,9.170208007,14.49340192,-5.323193916,-0.022366361,23.97673899,23.95437262,6625,15.3,2116,24.9,0,17343,16607,736,4.2,48384,79.7994,FALSE,48499,130725856,48499,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,27
TX,Yoakum,7,9,1595,1445,1153,817,31.8,28.8,23,16.3,2,8591,29,150,0.146548714,47,103,50,-125,-75,1,56,17.48965196,5.480090946,12.00956101,5.829883985,-14.57470996,-8.744825978,1028,12.1,454,16.3,0,3736,3630,106,2.8,61560,101.5305,FALSE,48501,34329,48501,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
TX,Young,7,11,2019,4371,3613,2438,16.2,35.1,29,19.6,2,18045,67,215,0.10296481,239,-24,20,73,93,-2,248,11.93681814,13.26930017,-1.332482025,1.110401688,4.052966161,5.163367848,2468,13.9,873,20.4,0,8187,7922,265,3.2,49301,81.3118,FALSE,48503,42373290,48503,2,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4
TX,Zapata,6,5,3226,2378,1620,835,40,29.5,20.1,10.4,2,14190,-93,243,0.162931642,105,138,-5,-228,-233,2,31,17.06880202,7.375408282,9.693393741,-0.351209918,-16.01517227,-16.36638219,4529,32.1,2297,49.1,0,5376,5077,299,5.6,33160,54.6906,FALSE,48505,154370982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
TX,Zavala,7,9,2719,2240,1576,614,38,31.3,22,8.6,0,11983,18,165,0.13135275,99,66,66,-115,-49,1,413,13.77985636,8.267913813,5.511942542,5.511942542,-9.604142308,-4.092199766,3701,32,1549,44.5,0,3593,3250,343,9.5,30076,49.6042,FALSE,48507,11208707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
UT,Beaver,7,9,369,1338,1325,779,9.7,35.1,34.8,20.4,5,6580,184,102,0.13768997,53,49,16,119,135,0,10,15.72133169,8.16892725,7.552404439,2.466091245,18.34155364,20.80764488,613,9.4,287,13.7,0,3014,2908,106,3.5,55940,78.3682,FALSE,49001,5298466,49001,2,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,12
