ALERT,SAR,kycRiskScore,income,tenureMonths,creditScore,state,nbrPurchases90d,avgTxnSize90d,totalSpend90d,csrNotes,nbrDistinctMerch90d,nbrMerchCredits90d,nbrMerchCreditsRndDollarAmt90d,totalMerchCred90d,nbrMerchCreditsWoOffsettingPurch,nbrPayments90d,totalPaymentAmt90d,overpaymentAmt90d,overpaymentInd90d,nbrCustReqRefunds90d,indCustReqRefund90d,totalRefundsToCust90d,nbrPaymentsCashLike90d,maxRevolveLine,indOwnsHome,nbrInquiries1y,nbrCollections3y,nbrWebLogins90d,nbrPointRed90d,PEP
1,0,1,20600,31,714,NY,67,127.46,8539.82, ,31,7,1,858.84,3,7,8539.82,0,0,1,1,43.95,7,9000,1,3,0,9,0,0
1,0,4,15100,5,694,MA,6,60.42,362.52,customer call   change request statement,1,0,0,0,0,2,362.52,0,0,1,1,41.71,0,15000,1,2,0,10,0,0
1,0,3,9700,17,712,RI,1,91.6,91.6,statement   password change statement,0,0,0,0,0,3,60,0,0,1,1,41.42,0,10000,1,2,0,4,0,0
1,1,1,73400,44,726,NY,40,0,0, ,27,4,3,0,1,6,60,60,1,3,1,60,0,6000,0,1,0,9,1,0
1,0,1,40700,10,756,MA,18,24.84,447.12,plastic replace customer call customer call,14,1,0,24.52,1,5,447.12,0,0,1,1,67.76,0,10000,0,1,0,6,1,0
1,1,1,2200,7,713,RI,0,200.4,0, ,0,0,0,0,0,3,60,60,1,3,1,60,0,15000,1,1,0,7,1,0
1,0,2,22800,16,773,NY,6,29.63,177.78,statement card replace  ,4,1,0,28.27,0,5,70.38,0,0,1,1,37.2,0,11000,1,2,0,8,1,0
1,0,2,40900,11,733,VT,1,30.69,30.69, ,0,0,0,0,0,3,60,29.31,1,1,1,77.72,0,11000,1,0,0,5,2,0
1,0,1,73400,10,685,NY,121,69.89,8456.69,"  transfer customer call lost cardrefund requested. supply additional details, call back",66,14,3,959.72,5,6,422.83,0,0,1,1,35.81,6,11000,1,1,0,4,2,0
1,0,2,12800,19,724,PA,3,35.53,106.59,card replace   plastic replace,1,1,0,36.14,0,2,106.59,0,0,1,1,31.72,0,11000,0,1,0,88,1,0
1,0,1,15700,48,660,PA,8,0,0,card replace card replace  ,4,0,0,0,0,2,60,60,1,1,1,60,0,6000,0,1,0,3,0,0
1,1,2,20600,6,650,NY,6,127.28,763.68, ,6,0,0,0,0,2,3487.7,2724.02,1,1,1,2771.47,2,7000,1,2,1,7,0,0
1,1,2,51800,29,714,VT,35,302.16,10575.6,"password change plastic replace change request lost cardrefund requested. supply additional details, call back",15,5,0,1526,2,2,10575.6,0,0,1,1,52.27,2,14000,0,1,0,11,0,0
1,0,2,107500,2,699,MA,88,211.76,18634.88, ,44,5,1,1038.64,1,2,18634.88,0,0,1,1,66.66,2,9000,1,3,0,8,1,0
1,0,1,14100,12,761,NY,1,22.25,22.25, ,1,0,0,0,0,5,60,37.75,1,2,1,91.15,0,14000,0,3,0,4,1,0
1,0,1,83600,46,692,RI,22,97.67,2148.74,transfer card replace statement,6,3,1,282.26,1,3,2148.74,0,0,1,1,50.47,2,7000,0,2,0,5,0,0
1,0,1,13100,12,734,PA,6,488.8,2932.8,statement statement   statement,3,0,0,0,0,4,146.64,0,0,1,1,23.13,0,14000,0,6,0,11,2,0
1,0,3,26900,1,646,ME,3,457.91,1373.73,transfer late payment plastic replace statement,2,0,0,0,0,3,1373.73,0,0,1,1,35.99,0,10000,1,1,0,6,2,0
1,0,0,27300,115,735,MA,6,589.7,3538.2, ,2,1,0,588.22,0,3,3538.2,0,0,1,1,46.62,3,7000,1,8,0,8,1,0
1,0,2,7600,22,665,NY,4,23.22,92.88, ,4,0,0,0,0,3,92.88,0,0,1,1,34.12,0,9000,0,4,0,8,0,0
1,0,0,119200,23,705,PA,12,120.04,1440.48, ,7,0,0,0,0,4,72.02,0,0,1,1,45.71,0,13000,1,6,0,8,0,0
1,0,3,102100,87,710,ME,41,51.85,2125.85, ,21,2,0,103.94,1,5,2125.85,0,0,1,1,56.91,2,20000,1,2,0,12,0,0
1,0,0,94800,22,738,MA,73,179.88,13131.24,plastic replace   statement cash,39,6,3,1149.54,1,3,13131.24,0,0,1,1,70.93,3,11000,0,0,0,10,2,0
1,0,1,58000,4,682,PA,22,62.14,1367.08, ,13,0,0,0,0,3,68.35,0,0,1,1,82.34,0,12000,1,5,0,7,1,0
1,1,1,67800,22,763,CT,2,9.1,18.2,card replace   password change withdraw limit,1,0,0,0,0,4,2677.32,2659.12,1,1,1,2710.41,4,15000,1,2,0,6,0,0
1,0,2,5800,39,702,PA,1,172.21,172.21,billing address password change customer call statement,0,0,0,0,0,3,172.21,0,0,1,1,65.59,0,16000,0,3,0,6,1,0
1,0,2,83000,10,781,NY,0,31.76,0,password change change request transfer,0,0,0,0,0,7,60,60,1,1,1,60,0,13000,1,0,0,3,1,0
1,0,1,7900,46,778,NJ,7,303.76,2126.32,plastic replace customer call customer call,4,0,0,0,0,8,2323.42,197.1,1,1,1,225.29,2,8000,1,5,0,4,0,0
1,0,1,152300,3,751,CT,238,45.69,10874.22, ,112,29,9,1359.8,7,3,10874.22,0,0,1,1,55.14,3,8000,0,3,0,12,0,0
1,0,1,28600,8,612,PA,38,58.69,2230.22,  plastic replace plastic replace,24,1,0,57.21,1,2,2230.22,0,0,1,1,21.52,0,15000,1,3,0,8,0,0
1,0,0,50100,10,742,ME,59,132.13,7795.67,card replace customer call card replace,27,2,0,265.18,1,4,7795.67,0,0,1,1,50.9,4,14000,0,1,0,6,1,0
1,0,0,51300,11,726,MA,37,106.1,3925.7, ,23,2,2,214,0,3,196.28,0,0,1,1,38.05,3,8000,0,4,0,3,3,0
1,0,2,5600,5,739,MA,2,139.33,278.66,statement billing address late payment statement,1,0,0,0,0,3,60,0,0,1,1,19.08,0,7000,0,3,0,3,1,0
1,0,3,62700,5,726,ME,61,88.35,5389.35,transfer plastic replace customer call,35,5,0,446.2,5,3,5389.35,0,0,1,1,45.5,3,10000,0,2,0,11,1,0
1,0,2,66700,16,715,ME,38,3.87,147.06,late payment change request password change,23,5,0,19.25,1,6,60,0,0,1,1,41.69,0,12000,1,2,0,9,1,0
1,0,0,47500,41,646,MA,14,79.45,1112.3, ,7,2,0,158.56,2,3,1112.3,0,0,1,1,48.84,1,12000,1,5,0,4,1,0
1,0,1,88800,99,680,MA,24,71.2,1708.8,customer call late payment password change,14,1,0,70.32,0,3,1708.8,0,0,1,1,54.26,0,10000,1,3,0,6,0,0
1,0,0,,17,697,VT,7,152.81,1069.67,customer call plastic replace  ,3,1,0,154.26,1,2,1692.28,622.61,1,1,1,650.49,2,13000,1,1,0,9,0,0
1,0,4,22300,108,695,CT,4,179.27,717.08, ,2,0,0,0,0,4,717.08,0,0,1,1,31,0,17000,1,7,0,7,2,0
1,0,1,28700,1,671,MA,19,0.76,14.44,plastic replace change request card replace,7,3,0,2.16,2,7,60,45.56,1,1,1,131.09,0,8000,0,6,0,3,2,0
1,0,2,85000,14,716,NY,0,249.43,0,transfer transfer  ,0,0,0,0,0,3,60,60,1,3,1,60,0,6000,1,3,0,5,0,0
1,0,2,81200,3,714,NY,24,24.61,590.64, ,15,1,0,24.14,1,4,590.64,0,0,1,1,62.1,0,8000,0,0,0,4,0,0
1,0,1,33600,17,702,ME,9,52.35,471.15,late payment   late payment,6,1,0,53.07,0,6,471.15,0,0,1,1,79.66,0,9000,1,2,0,4,2,0
1,0,1,118900,4,701,PA,34,99.33,3377.22, ,21,5,0,497.2,2,2,4538.33,1161.11,1,1,1,1211.85,2,14000,1,6,0,5,2,0
1,0,1,100800,17,699,CT,32,272.21,8710.72, ,21,2,0,545.34,2,3,12829.42,4118.7,1,1,1,4160.96,3,12000,0,4,0,6,0,0
1,0,2,79200,72,718,CT,18,26.49,476.82,plastic replace plastic replace password change,9,4,0,107.44,1,2,476.82,0,0,1,1,71.75,0,19000,1,5,0,11,0,0
1,0,2,71100,8,712,MA,7,43.12,301.84,change request billing address transfer,3,2,0,86.28,2,3,301.84,0,0,1,1,41.59,0,10000,0,3,0,8,2,0
1,0,2,71100,8,718,NJ,13,224.09,2913.17,      statement,7,0,0,0,0,5,2913.17,0,0,1,1,50.58,0,11000,0,2,0,8,1,0
1,0,0,72300,7,736,ME,7,72.54,507.78, ,4,0,0,0,0,2,3182.9,2675.12,1,1,1,2724.29,2,9000,1,2,0,7,0,0
1,0,2,34000,6,715,VT,8,3.5,28, ,3,1,0,3.37,1,2,60,32,1,1,1,97.12,0,12000,0,4,0,10,0,0
1,0,1,24000,38,746,MA,18,143.76,2587.68, ,8,2,2,312,0,5,2587.68,0,0,1,1,28.75,5,9000,0,2,0,6,0,0
1,0,0,48500,2,734,NJ,23,451.4,10382.2,    plastic replace,8,1,0,452.31,1,4,519.11,0,0,1,1,90.03,4,14000,1,3,0,4,2,0
1,0,3,24300,61,614,MA,0,75.19,0,billing address card replace password change,0,0,0,0,0,2,60,60,1,1,1,60,0,11000,1,3,1,8,1,0
1,0,2,54400,51,709,RI,25,121.99,3049.75,transfer plastic replace change request,17,2,1,243.2,2,4,3049.75,0,0,1,1,56.58,3,15000,1,3,0,8,0,0
1,0,2,56600,6,735,MA,25,306.76,7669, ,13,1,0,307.29,0,6,7669,0,0,1,1,68.8,6,12000,0,2,0,5,3,0
1,0,3,10800,3,737,NY,2,29.95,59.9,change request customer call customer call moneyorder,1,0,0,0,0,4,2758.64,2698.74,1,1,1,2764.89,4,13000,1,2,0,3,1,0
1,1,1,101200,11,692,PA,109,979.96,106815.64, ,52,16,4,15813.92,4,3,5340.78,0,0,1,1,65.82,3,10000,1,1,0,7,0,0
1,1,1,69000,26,733,MA,93,448,41664,customer call change request late payment bitcoin,47,9,2,4074.99,5,2,41664,0,0,1,1,31.47,2,12000,0,3,0,4,2,0
1,0,2,88900,3,678,MA,29,32.9,954.1, ,16,4,2,142.38,0,5,2745.7,1791.6,1,1,1,1853.03,5,8000,1,2,0,7,2,0
1,0,2,25400,38,677,MA,31,148.68,4609.08, ,13,3,1,447.92,1,4,4609.08,0,0,1,1,38.88,4,16000,0,5,0,5,1,0
1,1,1,52500,15,752,PA,58,302.9,17568.2,late payment statement change request overseas atm,26,3,1,913.26,3,5,21137.38,3569.18,1,1,1,3631.09,5,15000,0,5,0,10,2,0
1,0,1,57600,12,764,PA,31,91.28,2829.68,card replace statement plastic replace,20,5,1,460.52,3,5,2733.93,0,0,1,1,50.7,5,9000,0,2,0,3,0,0
1,0,1,36400,3,716,CT,12,431.98,5183.76,password change   password change,6,1,0,431.34,0,3,5183.76,0,0,1,1,37.71,3,9000,1,2,0,9,1,0
1,0,0,74600,3,740,NY,2,481.51,963.02, ,2,0,0,0,0,2,963.02,0,0,1,1,45.62,0,12000,1,5,0,6,1,0
1,0,1,40200,1,772,ME,2,487.43,974.86, ,0,0,0,0,0,2,974.86,0,0,1,1,40.09,0,20000,1,2,0,5,1,0
1,0,1,26900,29,724,CT,13,146.84,1908.92,customer call change request change request,6,1,0,147.48,0,5,1908.92,0,0,1,1,22.41,3,16000,1,5,0,6,2,0
1,0,5,26100,118,640,NY,17,0,0,plastic replace change request transfer,6,4,1,0,2,3,60,60,1,3,1,60,0,12000,0,2,1,6,1,0
1,0,0,22600,16,696,NY,26,122.87,3194.62,late payment statement late payment moneyorder payment,15,6,0,737.7,3,3,3194.62,0,0,1,1,90.74,3,11000,1,3,1,3,1,0
1,1,3,71600,19,716,MA,8,4.05,32.4,late payment    ,3,1,1,8,1,2,60,27.6,1,2,1,107.22,0,23000,1,2,0,12,2,0
1,0,2,31300,35,692,PA,24,178.76,4290.24,  password change plastic replace,10,1,0,178.5,1,3,4290.24,0,0,1,1,68.66,0,8000,1,7,0,10,1,0
1,0,0,41100,41,739,MA,7,208.64,1460.48,change request customer call password change,4,1,0,208.61,1,6,73.02,0,0,1,1,52.42,2,7000,1,1,1,8,0,0
1,0,0,1400,4,728,NY,0,13.05,0,  change request customer call,0,0,0,0,0,8,60,60,1,1,1,60,0,11000,1,4,0,7,2,0
1,0,2,23800,19,611,CT,39,46.76,1823.64, ,19,3,1,124.68,2,2,1823.64,0,0,1,1,34.44,1,8000,0,2,0,5,1,0
1,0,0,29600,9,718,NY,39,164.57,6418.23, ,17,3,0,495.45,1,2,320.91,0,0,1,1,38.64,2,8000,1,4,0,8,2,0
1,0,1,27500,9,701,PA,6,28.55,171.3,customer call password change late payment statement,2,0,0,0,0,5,171.3,0,0,1,1,31.65,0,11000,1,2,0,10,1,0
1,1,1,44900,3,694,MA,28,4.05,113.4,  transfer card replace,17,2,0,8.28,1,5,117.75,4.35,1,2,1,38.37,0,14000,1,2,0,11,0,0
1,0,1,9900,1,732,MA,4,9.38,37.52, ,2,0,0,0,0,3,60,22.48,1,2,1,56.06,0,16000,0,5,0,9,1,0
1,0,1,76600,1,748,NY,1,63.06,63.06, ,1,1,0,63.75,1,3,60,0,0,1,1,0.69,0,18000,0,1,0,7,2,0
1,0,1,61900,11,711,ME,1,88.96,88.96,  password change card replace,1,0,0,0,0,2,136.74,47.78,1,4,1,106.04,0,9000,0,3,0,7,1,0
1,0,1,32300,0,674,MA,7,30.17,211.19,change request transfer change request,5,1,0,29.98,1,4,60,0,0,1,1,78.07,0,11000,1,2,0,10,2,0
1,0,0,,0,760,PA,6,107.36,644.16,late payment customer call change request statement,3,0,0,0,0,3,286.63,0,0,1,1,38.19,0,9000,1,2,0,9,0,0
1,0,3,202400,0,714,ME,53,31.6,1674.8, ,19,8,2,256.24,4,6,1674.8,0,0,1,1,30.89,5,11000,1,2,0,7,1,0
1,0,2,86400,19,743,MA,3,7.97,23.91, ,1,0,0,0,0,5,2515.49,2491.58,1,2,1,2539.77,5,8000,1,3,0,3,2,0
1,1,1,44500,16,710,NY,93,171.4,15940.2,customer call   statement atm denied,43,7,4,1201.19,4,3,29704.8,13764.6,1,1,1,13829.69,3,12000,0,3,0,8,1,0
1,0,0,65300,52,660,ME,17,181.47,3084.99, ,10,5,2,908.17,2,3,3084.99,0,0,1,1,29.03,3,11000,1,0,0,11,0,0
1,0,1,78600,28,702,MA,3,0,0,card replace password change statement,0,0,0,0,0,6,60,60,1,2,1,60,0,13000,1,3,0,8,0,0
1,0,0,4900,37,694,NY,0,301.95,0,plastic replace late payment password change,0,0,0,0,0,3,60,60,1,1,1,60,0,7000,1,5,1,3,3,0
1,0,1,80300,21,695,NY,16,136.71,2187.36, ,8,3,0,409.62,1,4,109.37,0,0,1,1,59.44,4,15000,0,4,0,10,2,0
1,0,4,55600,28,717,MA,88,143.76,12650.88, ,47,5,2,745.25,0,4,12650.88,0,0,1,1,73.15,4,12000,0,5,0,7,0,0
1,0,1,26900,29,736,PA,19,0,0, ,9,2,0,0,1,7,60,60,1,3,1,60,0,8000,0,0,0,9,1,0
1,0,0,3100,9,750,ME,2,163.02,326.04,customer call card replace late payment,1,1,1,153,0,3,326.04,0,0,1,1,57.73,1,12000,1,1,1,10,1,0
1,0,1,15500,16,761,NH,11,68.27,750.97,  transfer  ,4,1,1,60,0,5,750.97,0,0,1,1,61.2,0,11000,1,3,0,8,0,0
1,0,2,16800,3,694,MA,5,0,0,customer call late payment change request,3,1,0,0,0,2,60,60,1,1,1,60,0,10000,1,7,0,5,0,0
1,0,4,55700,61,684,PA,10,72.79,727.9, ,2,1,0,73.48,1,3,60,0,0,1,1,45.2,0,26000,1,4,0,8,1,0
1,0,2,30100,6,682,MA,9,169.25,1523.25,late payment customer call card replace statement,2,0,0,0,0,2,1523.25,0,0,1,1,69.21,0,11000,1,1,0,10,1,0
1,0,2,7200,42,762,NY,1,19.82,19.82,late payment customer call billing address,1,0,0,0,0,3,60,40.18,1,1,1,77.76,0,10000,0,5,0,7,1,0
1,0,0,20400,80,695,ME,3,48.43,145.29, ,1,0,0,0,0,3,60,0,0,1,1,75.86,0,18000,0,6,1,13,0,0
1,0,3,98300,14,693,CT,45,108.63,4888.35,"late payment transfer late payment lost cardrefund requested. supply additional details, call back",23,2,0,214.74,1,5,7459.18,2570.83,1,1,1,2628.17,5,14000,0,4,0,7,2,0
1,0,1,69400,27,693,NY,15,41.13,616.95,transfer statement plastic replace,11,4,2,156.42,3,6,60,0,0,1,1,95.58,2,11000,0,1,1,5,2,0
1,0,1,14200,14,734,NJ,1,78.4,78.4, ,1,0,0,0,0,6,78.4,0,0,1,1,27.36,0,12000,0,2,0,10,0,0
1,1,2,61300,3,750,ME,11,0,0,transfer password change plastic replace,8,0,0,0,0,3,60,60,1,2,1,60,0,15000,0,1,0,7,1,0
1,0,2,34200,0,693,MA,15,5.41,81.15, ,9,3,0,15.63,0,3,60,0,0,1,1,27.45,0,7000,0,5,0,7,1,0
1,0,3,4000,15,736,NJ,2,425.88,851.76, ,0,0,0,0,0,3,851.76,0,0,1,1,38.09,0,13000,1,5,0,8,0,0
1,0,1,40700,21,694,PA,57,5.63,320.91,password change   billing address,35,6,1,43.45,2,3,320.91,0,0,1,1,22.8,0,13000,0,1,0,7,0,0
1,0,1,23900,6,714,NY,26,274.24,7130.24,billing address transfer statement,9,1,0,274.23,0,3,7130.24,0,0,1,1,59.13,3,17000,1,2,0,6,1,0
1,0,0,29100,4,757,PA,1,5.9,5.9, ,0,0,0,0,0,2,60,54.1,1,1,1,91.68,0,7000,1,6,0,3,0,0
1,0,1,33100,8,731,MA,31,156.5,4851.5, ,19,2,0,310.78,0,5,4851.5,0,0,1,1,51.11,5,9000,0,3,0,11,0,0
1,0,0,6000,11,694,PA,1,1.51,1.51, ,0,0,0,0,0,4,60,58.49,1,1,1,108.09,0,21000,1,3,1,8,0,0
1,0,2,23700,10,736,MA,17,302.99,5150.83, ,7,2,0,608.1,1,3,257.54,0,0,1,1,34.97,3,9000,0,1,1,5,2,0
1,0,3,10300,34,662,PA,10,22.35,223.5, ,4,2,0,43.66,1,2,2957.96,2734.46,1,1,1,2781.61,2,4000,0,5,0,5,1,0
1,0,2,27400,43,688,NY,9,29.86,268.74, ,5,1,1,38,1,3,60,0,0,1,1,61.16,0,17000,0,1,1,7,0,0
1,1,2,107300,25,705,CT,90,152.01,13680.9,billing address password change customer call atm denied,43,9,3,1404.42,3,3,13680.9,0,0,1,1,87.77,3,10000,0,3,0,7,2,0
1,0,2,94200,6,746,PA,41,0,0,customer call change request password change,22,3,0,0,2,2,60,60,1,2,1,60,0,7000,0,2,1,4,1,0
1,0,0,6100,38,683,MA,2,42.42,84.84, ,2,0,0,0,0,3,90.09,5.25,1,1,1,53.44,0,15000,1,2,0,10,1,0
1,0,3,37900,30,664,ME,4,81.1,324.4, ,2,0,0,0,0,3,324.4,0,0,1,1,76.58,0,17000,1,3,0,8,3,0
1,0,1,216300,59,773,MA,263,270.35,71102.05,statement change request plastic replace atm limit,126,34,7,9388.23,15,4,71102.05,0,0,1,1,36.92,4,7000,1,3,0,7,1,0
1,0,4,33000,9,705,PA,25,76.73,1918.25, ,18,4,2,321.4,1,3,95.91,0,0,1,1,35.07,3,15000,1,1,0,4,1,0
1,0,4,43200,17,692,CT,31,150.27,4658.37, ,15,5,2,796.63,3,4,4658.37,0,0,1,1,59.93,4,6000,0,4,0,10,2,0
1,0,1,54300,66,673,ME,12,48.63,583.56,billing address card replace transfer statement,5,0,0,0,0,3,583.56,0,0,1,1,44.32,0,8000,1,2,0,6,1,0
1,0,1,30200,6,748,MA,16,16.37,261.92,late payment password change change request,8,3,0,48.93,2,3,60,0,0,1,1,56.27,1,14000,1,2,0,5,1,0
1,0,1,29100,8,800,CT,29,271.19,7864.51, ,17,1,0,269.95,0,2,7864.51,0,0,1,1,57.32,1,11000,0,2,0,6,1,0
1,0,1,41100,12,747,PA,2,56.22,112.44, ,2,1,0,57.21,1,6,2705.19,2592.75,1,2,1,2638.99,6,13000,0,2,0,10,2,0
1,0,2,64800,33,727,RI,12,28.31,339.72, ,5,1,0,28.03,1,4,339.72,0,0,1,1,33.73,0,11000,1,1,0,8,1,0
1,0,0,25100,0,726,RI,6,152.13,912.78, ,4,0,0,0,0,4,912.78,0,0,1,1,59.56,0,12000,0,4,0,5,2,0
1,0,2,52500,30,703,NJ,50,178.09,8904.5,statement billing address statement,25,3,1,509.22,3,6,8904.5,0,0,1,1,28.85,6,13000,1,5,0,6,3,0
1,0,2,12900,57,655,RI,0,45.76,0, ,0,0,0,0,0,4,60,60,1,1,1,60,0,16000,1,4,0,10,0,0
1,0,0,132400,0,724,PA,9,84.25,758.25, ,6,0,0,0,0,5,3503.52,2745.27,1,2,1,2781.54,5,9000,0,2,0,13,1,0
1,0,0,7700,9,604,PA,2,91.87,183.74,card replace plastic replace   statement,1,0,0,0,0,3,60,0,0,1,1,29.16,0,6000,0,6,0,7,1,0
1,0,2,10200,21,670,NY,3,216.01,648.03,statement statement transfer bitcoin,1,3,0,646.89,3,5,648.03,0,0,1,1,59,5,13000,0,4,0,9,3,0
1,0,1,17800,28,722,ME,2,6.23,12.46, ,2,0,0,0,0,2,60,47.54,1,1,1,92.94,1,15000,1,4,0,8,1,0
1,0,0,107900,1,748,PA,67,139.38,9338.46, ,31,10,1,1397.41,1,5,466.92,0,0,1,1,39.46,5,10000,1,6,0,9,2,0
1,0,3,13900,2,687,MA,7,37.18,260.26,statement statement transfer,4,2,1,74.83,0,3,260.26,0,0,1,1,33.24,2,13000,0,1,0,4,1,0
1,0,1,27000,19,783,NY,3,381.14,1143.42,statement customer call statement statement,1,0,0,0,0,2,60,0,0,1,1,35.91,0,10000,0,5,0,13,1,0
1,1,2,114200,9,766,NY,63,23.08,1454.04, ,31,6,2,159.84,2,4,5542.33,4088.29,1,1,1,4146.48,4,18000,1,4,0,7,0,0
1,0,0,59700,6,688,CT,8,38.56,308.48,customer call transfer customer call,5,1,0,38.78,0,4,308.48,0,0,1,1,42.31,0,13000,0,2,0,6,1,0
1,1,0,62400,2,735,PA,105,455.75,47853.75, ,53,10,0,4533,4,5,47853.75,0,0,1,1,75.92,5,12000,1,5,0,5,0,0
1,0,1,68300,45,662,CT,10,2,20, ,7,2,0,4.32,1,4,60,40,1,2,1,83.47,0,9000,1,1,0,4,1,0
1,1,1,,7,680,NY,44,319.83,14072.52,change request customer call card replace moneyorder,26,7,1,2252.1,4,2,14072.52,0,0,1,1,62.44,2,15000,1,3,0,11,1,0
1,0,0,110500,0,693,NY,100,36.3,3630,change request password change  ,45,11,1,390.9,4,3,3630,0,0,1,1,61.49,3,14000,1,1,1,7,4,0
1,0,3,74800,24,692,CT,0,55.01,0,statement password change card replace,0,0,0,0,0,6,60,60,1,1,1,60,0,6000,0,2,0,11,0,0
1,0,3,75100,63,707,NY,27,35.86,968.22, ,17,1,0,34.57,0,6,968.22,0,0,1,1,77.82,0,9000,1,5,0,5,2,0
1,0,1,62100,3,703,MA,58,50.63,2936.54, ,21,5,2,270.15,2,4,2936.54,0,0,1,1,42.45,3,15000,1,3,0,6,2,0
1,0,2,38000,25,735,MA,16,81.51,1304.16,change request statement password change moneyorder,10,1,0,81.7,1,6,3870.37,2566.21,1,1,1,2604.05,6,12000,1,4,0,15,2,0
1,0,3,56100,30,617,NY,15,18.35,275.25,change request statement   statement,7,0,0,0,0,5,60,0,0,1,1,104.64,0,24000,1,3,0,7,1,0
1,0,3,54900,4,715,ME,64,29.49,1887.36, ,32,7,2,213.5,2,2,1887.36,0,0,1,1,21.68,0,8000,0,4,0,9,1,0
1,0,2,8900,10,663,NY,5,0,0,password change late payment change request,2,1,0,0,0,8,60,60,1,2,1,60,0,11000,1,3,0,6,0,0
1,0,1,89900,18,725,CT,8,423.9,3391.2,card replace plastic replace billing address statement,4,0,0,0,0,3,3391.2,0,0,1,1,44.8,0,7000,0,2,0,7,1,0
1,0,2,29800,27,679,MA,3,9.27,27.81, ,0,0,0,0,0,7,60,32.19,1,3,1,88.58,0,8000,1,1,1,8,1,0
1,1,1,69100,15,673,NY,28,175.03,4900.84, ,11,7,3,1302.12,0,4,245.04,0,0,1,1,36.17,4,14000,0,6,0,10,0,0
1,0,2,16000,7,678,RI,2,164.56,329.12,password change billing address late payment statement,1,0,0,0,0,5,329.12,0,0,1,1,61.22,0,8000,1,4,0,6,1,0
1,0,1,30300,19,768,MA,28,30.86,864.08, ,14,2,0,61.16,1,3,864.08,0,0,1,1,87.09,0,10000,0,1,0,7,1,0
1,0,1,14400,23,703,MA,9,19.21,172.89,billing address statement statement,6,2,1,29.76,0,5,176.05,3.16,1,2,1,45.61,0,17000,1,3,0,10,2,0
1,1,2,62500,6,755,PA,44,0,0,late payment statement transfer moneyorder,23,3,0,0,1,4,2568.91,2568.91,1,3,1,2568.91,4,18000,0,2,0,9,0,0
1,0,1,34000,10,683,MA,13,59.4,772.2, ,5,1,1,55,0,3,772.2,0,0,1,1,50.46,0,10000,1,1,0,7,2,0
1,0,0,50300,9,728,NY,38,61.72,2345.36, ,17,4,1,249.24,1,2,2345.36,0,0,1,1,51.68,1,16000,0,2,0,6,2,0
1,0,4,29600,19,736,NY,2,100.14,200.28,card replace customer call  ,1,1,0,99.66,0,2,60,0,0,1,1,72.56,0,16000,1,6,0,5,1,0
1,0,1,11400,19,749,NY,4,13.51,54.04,plastic replace billing address late payment,1,0,0,0,0,3,60,5.96,1,1,1,53.56,0,18000,1,5,0,3,1,0
1,0,1,53800,22,757,PA,6,51.81,310.86, ,4,1,0,51.44,0,4,60,0,0,1,1,23,0,10000,1,4,0,4,3,0
1,0,1,27300,24,717,NY,28,40.82,1142.96, ,14,3,0,121.71,0,2,60,0,0,1,1,34.47,0,19000,0,3,0,3,2,0
1,0,1,36300,50,684,NJ,6,69.41,416.46,change request statement card replace statement,3,0,0,0,0,5,416.46,0,0,1,1,26.43,0,11000,1,2,0,6,0,0
1,0,2,50500,42,714,MA,0,88.06,0, ,0,0,0,0,0,4,60,60,1,2,1,60,0,13000,0,1,0,11,1,0
1,0,1,0,7,732,MA,0,28.26,0, ,0,0,0,0,0,4,60,60,1,1,1,60,0,13000,1,2,0,6,0,0
1,0,3,4000,16,771,NY,1,103.46,103.46,late payment password change password change statement,0,0,0,0,0,5,60,0,0,1,1,37.7,0,18000,0,4,0,8,1,0
1,0,1,23300,10,682,NJ,25,251.7,6292.5,billing address late payment customer call bitcoin,11,5,3,1229.6,3,7,6292.5,0,0,1,1,71.39,7,13000,1,8,0,9,2,0
1,0,0,38100,12,726,NY,2,75.77,151.54,transfer customer call card replace,1,1,0,75.82,0,3,60,0,0,1,1,39.8,0,8000,0,2,0,9,0,0
1,0,2,26700,8,683,NY,1,373.38,373.38, ,0,0,0,0,0,3,373.38,0,0,1,1,148.42,0,9000,1,3,0,9,1,0
1,0,2,60400,0,739,RI,11,1.04,11.44, ,9,0,0,0,0,3,60,48.56,1,1,1,80.45,0,12000,0,4,0,7,2,0
1,0,2,117200,26,738,ME,5,492.59,2462.95, ,2,0,0,0,0,5,2462.95,0,0,1,1,69.97,0,14000,1,2,0,8,0,0
1,0,0,114700,3,690,NJ,139,66.69,9269.91,card replace plastic replace change request,67,8,2,528.14,3,2,9269.91,0,0,1,1,50.94,2,18000,0,5,0,7,1,0
1,0,1,23500,34,712,PA,19,26.37,501.03, ,9,2,0,52.64,0,3,60,0,0,1,1,56.15,0,14000,0,1,0,5,0,0
1,0,2,18900,78,681,CT,24,103.29,2478.96, ,14,2,2,222,1,5,123.95,0,0,1,1,37.89,3,16000,0,4,0,3,1,0
1,1,1,73700,7,693,NJ,0,0.8,0, ,0,0,0,0,0,2,60,60,1,2,1,60,0,15000,1,1,0,9,1,0
1,0,0,135900,13,693,NY,103,69.15,7122.45, ,59,5,1,344.08,2,3,356.12,0,0,1,1,40.48,3,17000,0,5,1,10,2,0
1,0,0,14300,1,750,ME,7,117.19,820.33, ,3,4,0,467.36,0,7,60,0,0,1,1,43.01,7,10000,1,3,0,7,0,0
