loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,mths_since_last_major_derog,policy_code,is_bad
35000,35000, 60 months,20.89%,944.71,F,F1,Citibank,10+ years,RENT,120000.0,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=888402,  Borrower added on 09/18/11 > I have been employed with the same company for 12 years.  I plan on utilizing my funds to consolidate dept and reduce my montly output.  I have a great FICO score and solid income.<br/>,debt_consolidation,DEBT CONSOLIDATION,890xx,NV,18.24,1.0,3/1/91,1.0,6.0,,4.0,0.0,12966,86.4,23.0,f,,1,1
20000,20000, 36 months,10.74%,652.32,B,B4,oracle corp,3 years,RENT,155000.0,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=685677,"i have been computer engineer since 1998 with major in computer science, i have been always employed full time , i worked  in NJ between 2001-2008 and moved to bay area in 2008. i need money for family marriage in india. all my credit card debt is very low promotional APR interest , so i prefer to pay them minimally. My credit history shows that i am good borrower , i never missed a single payment since i started using credit card.i setup my payment thru auto pay..i primarily use 1 or 2 credit card for monthly expense which i pay in full to avoid any interest. my job is pretty cool and i am in system programming side and work with  one of largest enterprise software company. ",vacation,personal loan,940xx,CA,4.78,0.0,9/1/01,0.0,,,11.0,0.0,37200,66.2,20.0,f,,1,0
2500,2500, 36 months,6.99%,77.19,A,A3,Aldridge Electric,4 years,MORTGAGE,110000.0,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=865886,,medical,Dental Implants,610xx,IL,8.28,0.0,5/1/99,0.0,70.0,,10.0,0.0,89,0.3,39.0,f,,1,0
4200,4200, 36 months,10.74%,136.99,B,B4,Quality Carriers,2 years,MORTGAGE,96000.0,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=736278,,car,auto Loan,295xx,SC,24.93,0.0,4/1/95,0.0,,,22.0,0.0,91053,61.2,49.0,f,,1,0
15000,9100, 36 months,6.91%,280.61,A,A5,"J.F. Shea Co., Inc.",7 years,MORTGAGE,123000.0,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=608757,,car,Car Acquisition,908xx,CA,23.4,0.0,10/1/89,0.0,,,21.0,0.0,66427,26.6,50.0,f,,1,0
16000,12000, 36 months,17.93%,433.41,E,E5,Colonial Airstream,8 years,MORTGAGE,250000.0,VERIFIED - income source,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=523451,"  Borrower added on 05/29/10 > Should be able to payoff loan early.<br/> Borrower added on 06/04/10 > To whom it may concern,<br/><br/>All information has been verifed and loan has been approved.<br/> Borrower added on 06/05/10 > I have impeccable credit. The only reason my score is under 700 is because my equity line shows as revolving credit debt. Before my HELOC my score was 770. With my 27years experience in my field and proven track record one could not have a more secure investment with such a high return. Take advantage of this rare opportunity for an incredible return on your investment.<br/> Borrower added on 06/11/10 > I WILL EXCEPT PARTIAL FUNDING ON THIS  LOAN<br/>",wedding,Lisa Wedding Ring,087xx,NJ,13.08,0.0,6/1/92,4.0,,67.0,19.0,3.0,99754,96.7,37.0,f,,1,0
10000,4375, 36 months,14.82%,151.28,E,E3,City of Glendale,6 years,MORTGAGE,92184.0,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=339655,"The loan amount borrowed will be used to consolidate, pay off, and close high interest rate credit cards.  I am able to make full and on-time payments to all of my accounts, but due to purchasing a newly built home and a newly born baby, my credit useage went up and now I have found myself in the forced higher interest category.    The high interest rate on my cards forces me to pay more towards interest and less towards the principal amounts owed - this fact makes it extremely hard to get anywhere with my creditors.  In my ten years of credit history, I have never had a late payment or missed payment mark against my credit history.    My goal is to use the funding I receive to pay off these high interest rate cards, have the benefit of a lower interest rate with a single payment to Lending Club, continue to snow-ball my savings to pay my Lending Club lenders, and to be debt free by three years.  This plan should afford me the opportunity to send my child to private school at that time and help improve the quality of life for my family.  ",debt_consolidation,Consolidate High Interest Rate Cards,935xx,CA,26.24,0.0,10/1/98,0.0,,,14.0,0.0,150334,87.7,22.0,f,,1,0
30000,30000, 36 months,5.99%,912.53,A,A2,NTRglobal,6 years,RENT,105000.0,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=853674,"This loan will replace existing Lending Club Member Loan 636499.<br/><br/>After systematically paying down debt, I have been able to achieve a FICO score of 780+ which qualified me for a much better interest rate that my original Lending Club Loan.  This loan will be used to payoff the original loan and will allow me to convert an additional 10K of high interest rate debt to Lending club's great rates for only slightly more than what I was paying on the original loan. <br/><br/>I am a excellent borrower because I am an established Lending Club member with an 18-year credit history during which time I have never been late on a payment ever.  I have a very stable senior Mgmt position in a global software company where I have been for 6 years, and I have a debt-to-income ratio of less than 15%. The monthly payment for this loan is several hundred dollars less than the combined payments I am already making on the debts I am consolidating, and is well within my budget.<br/>",debt_consolidation,Existing LendingClub Loan Refinance,752xx,TX,23.84,0.0,1/1/94,0.0,,,15.0,0.0,3784,7.1,39.0,f,,1,0
15000,15000, 36 months,7.49%,466.53,A,A4,local 52 I.A.T.S.E.,10+ years,MORTGAGE,100000.0,VERIFIED - income source,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=797049,"  Borrower added on 06/25/11 > i,m at the same job for 32 years, i have great credit and i plan to make extra money by renting out an apartment since my kids are adults now<br/> Borrower added on 06/25/11 > i'm at the same job for almost 32 years,i plan to make extra money by renting out an apartment since my children have grown up ,and my monthly expenses are around $5,000 A Month and i have a great credit rating<br/> Borrower added on 06/25/11 > i'm at the same job for almost 32 years, my monthly expenses are around $5300, since my children are now adults i plan to make the 2nd floor in my house an apartment. I HAVE AN EXCELLENT CREDIT RATING<br/> Borrower added on 06/25/11 > i'm at the same job for almost 32 years, i have excellent credit,since my children are adults i plan to make the second floor in my house a nice apartment. my monthly expenses are around $5300 a month<br/> Borrower added on 06/25/11 > i;m at my job for almost 32 years.my monthy budget is around $5300, i have excellent credit and plan to turn my 2nd floor in house into an apartment since my kids have grown into adults and moved out<br/> Borrower added on 06/25/11 > i'm at my job for almost 32 years,i have excellent credit, and plan to turn my 2nd floor of my house into an apartment, and my monthly expenses are around $5300 a month<br/>",home_improvement,fix 2nd floor for an apartment,118xx,NY,4.18,0.0,4/1/81,0.0,,,9.0,0.0,603,0.9,26.0,f,,1,0
8000,8000, 36 months,15.33%,278.63,D,D3,Comcast,4 years,MORTGAGE,92000.0,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=489530,  Borrower added on 02/26/10 > Clearing out 4 credit cards - no need to keep all the plastic and making one payment makes life easy<br/>,debt_consolidation,Take the Banker's Profits,194xx,PA,9.8,0.0,2/1/95,3.0,,115.0,10.0,1.0,10215,71.9,21.0,f,,1,0
6000,6000, 60 months,7.88%,121.32,A,A5,aspen waste systems,10+ years,MORTGAGE,104400.0,VERIFIED - income source,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=583736,,car,2010 yamaha grizzly,631xx,MO,8.25,0.0,2/1/91,1.0,,,20.0,0.0,6927,7.0,42.0,f,,1,0
7500,7500, 36 months,11.97%,249.0,C,C4,Metro Water District,10+ years,MORTGAGE,91000.0,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=348819,Need to consolidate unsecured personal debt.,debt_consolidation,Debt Consolidation,907xx,CA,7.89,1.0,1/1/94,3.0,14.0,,17.0,0.0,13068,30.6,42.0,f,,1,0
6800,6800, 36 months,7.49%,211.5,A,A4,Progress Rail,1 year,OWN,144000.0,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=751712,,home_improvement,Click pool loan,773xx,TX,13.07,0.0,6/1/95,0.0,,,19.0,0.0,9768,9.1,46.0,f,,1,0
30000,30000, 60 months,19.03%,778.72,E,E2,West Marine,6 years,MORTGAGE,110000.0,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=891893,"  Borrower added on 09/29/11 > Hello, and thanks for loaning me some of your hard earned money. It will be well cared for, and you will never see a late payment. I will most likely pay the loan back in 3 to 4 years, so if you are wanting a longer period of return, this may not be the one for you. I do hope you consider trusting me with your money. It will be put to good use, repairing and upgrading my home to further increase it's value when I sell it, in 3 to 5 years. Thanks again for your consideration<br/>null",home_improvement,Home Improvement,294xx,SC,10.81,0.0,6/1/95,2.0,,,14.0,0.0,30166,71.7,30.0,f,,1,0
11000,11000, 60 months,13.49%,253.06,C,C1,Department Of Health,10+ years,MORTGAGE,129000.0,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1046969,  Borrower added on 12/13/11 > I will be paying off the following:<br><br>2 High bank APR loan<br>both are in the 20%<br><br>Also the few extra dollars will allow us to enjoy the Holidays just a little bit better.<br><br>Thank You for your opprotunity<br><br> Borrower added on 12/13/11 > I will be paying of the following:<br><br>2 High bank APR Loans both at about 25%<br><br>The littel extra funds will allow us to have a happier Holidays to end a very challenging year.<br><br>Thank you for you r opprotunities.<br><br> Borrower added on 12/13/11 > I have been employed with my office for the past 12 years<br><br>I plan to pay off the following:<br><br>2 High APR bank loans both at about 25%<br><br>Also the few extra $$ will allow us to have a happier holiday that will end our every challenging year<br> Borrower added on 12/14/11 > I also forgot to mention that I have a very stable job and I have been with the same company in the same line of work for the past twelve years.<br>,debt_consolidation,Breathing Room,927xx,CA,10.94,0.0,11/1/97,0.0,80.0,,10.0,0.0,1735,24.1,31.0,f,,1,0
8000,8000, 36 months,15.13%,277.84,E,E4,Altera Corp.,6 years,RENT,98000.0,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=303279,I am stuck with high interest credit cards.I have about 25k in debt. I have about 5k in savings. I am planning to take about 10k from my 401k. I need about 10k to make my CC debt 0. There a couple of reasons i want to make it 0. I want my credit score to improve. Will help me with my home buying. Secondly because of this high interest my actual savings is going in negative. If I pay off this debt I can save upto 2k a month. This loan will greatly help me.  Thanks ,debt_consolidation,Stuck with High Interest Credit Cards,950xx,CA,6.73,0.0,11/1/98,0.0,30.0,,8.0,0.0,23522,60.2,16.0,f,,1,0
15900,15900, 36 months,13.49%,539.5,C,C2,Kohler Interiors/Baker Furniture,3 years,RENT,104000.0,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=822354,"  Borrower added on 07/19/11 > Reduced Interest rate to pay existing lending club loan and balance to pay off other.  Loan is for 2 years less, than existing.<br/>",debt_consolidation,Payoff High Interest Debt,331xx,FL,23.6,0.0,10/1/89,0.0,,,15.0,0.0,30423,71.4,26.0,f,,1,0
5000,5000, 36 months,12.18%,166.5,B,B4,Philadelphia Financial Group,9 years,MORTGAGE,150000.0,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=432186,Debt Consolidation,debt_consolidation,Debt Consolidation,301xx,GA,20.18,0.0,9/1/90,1.0,,,11.0,0.0,163522,85.4,25.0,f,,1,0
6000,6000, 36 months,7.14%,185.65,A,A3,SYMMETRY ELECTRONICS,10+ years,MORTGAGE,100000.0,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=542402,  Borrower added on 07/07/10 > This loan is to purchase a 1947 Willys Jeep.  It was owned and sold by our family.  I have the opportunity to buy it back.<br/>,major_purchase,WILLYS,982xx,WA,13.15,0.0,6/1/97,0.0,,,10.0,0.0,99412,17.8,22.0,f,,1,0
7200,7200, 36 months,6.92%,222.06,A,A3,Education Management Corp,8 years,OWN,150000.0,VERIFIED - income source,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=733144,,home_improvement,home improvement,604xx,IL,8.26,0.0,4/1/78,1.0,60.0,,8.0,0.0,12483,28.9,16.0,f,,1,0
15000,15000, 60 months,17.80%,379.28,F,F1,Convergys,5 years,MORTGAGE,175000.0,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=601598,"  Borrower added on 10/20/10 > As suggested by lending club, I will pay off my previous lending club loan and extend the length of the payment period.  My new payment will be less than what I am currently paying and so there is clearly no issue with making that payment<br/> Borrower added on 10/20/10 > I have no late payments on any accounts and all Lending Club payments have been on time.<br/> Borrower added on 10/21/10 > Truly a win win for everyone.  12 months of on time/no issue payments with my LendingClub account and this would replace that, but with a lower payment.<br/> Borrower added on 10/21/10 > Scores are TU 724, EX 717, and EQ 721<br/> Borrower added on 10/22/10 > A good portion of the revolving debt is a HELOC and I have a modest/smaller mortgage.   This move will help lower my monthly payout.   In addition, I'll have a large income tax refund and bonus in the beginning of the year and will use much of that to continue to lower my debt.  Again, never late with any payment on anything.<br/> Borrower added on 10/23/10 > Also worth mentioning that I have a credit line that has just a few more payments left on it until totally paid off and so by year end that will be paid off and a monthly payment of $700 will have been eliminated.<br/> Borrower added on 10/25/10 > I also have over 200k equity in my home, a robust 401k, and some other liquid assets.  My goal is to continue to reduce the revolving credit which resulted from a layoff back in 2002 which seemed to snowball.<br/> Borrower added on 10/27/10 > Stable job with a multi-billion dollar company and a 724 TU Score.<br/>",other,Lending Club Offer/Suggestion,193xx,PA,24.93,0.0,5/1/94,0.0,,,12.0,0.0,138529,98.9,26.0,f,,1,0
10000,10000, 36 months,13.55%,339.6,D,D4,"Brady Worldwide, Inc.",8 years,RENT,148000.0,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=311148,"ABOUT ME:  I am 32 years old, single male with no children.  I reside and work in San Diego, CA.  I have been with my current employer for over 8 years.  My title is Business Development Manager and we are a software development company.   EXPLANATION OF CREDIT HISTORY:  I had my share of struggles in my younger years (18-21) as I did not understand the importance of fiscal responsibility and maintaining good credit.  I acquired much credit card debt and did not consistently pay my bills on time.  Since then, I have taken great pride in diligently righting my financial wrongs and rebuilding my credit profile.  As you will see in my 5-7 year credit history, I have been successful in consistently maintaining successful credit.  I regularly monitor my credit and consider myself to be very financially aware and responsible.  My current FICO score (updated March 1, 2008) is 667.  My goal is to use this loan to pay off credit card debt and bring my score above 700.  With this loan, I am asking for a chance to completely pay off all credit card and other debt and consolidate into 1 recurring monthly payment.  I promise to all lenders bidding my loan that making my payments on time will be my top priority each month.    Also, as you will see in my financial details below, I have the necessary resources to do this successfully.  This is due in part to a very strong and stable income (mid 6-figure W2 in 2007).  Please also see attached PDF of my 2007 W-2 showing income of over $148,000.   WHAT I WILL DO WITH THE MONEY LOANED TO ME:  I will completely pay off all credit card and recurring monthly debt and consolidate into 1 monthly payment.  The resulting effect will be a strong increase in my credit score as this will vastly improve my percentage of credit available aspect of my credit profile.  Additionally, this will enable me to avoid the costly finance charges I am acquiring each month with these credit cards and to focus only on my monthly payments to Lending Club.  The long-term goal of this loan is to eliminate these other debts, continue my strong payment history, and position myself to purchase my 1st home in the next 2-3 years.   HERE ARE MY MONTHLY FINANCIAL DETAILS:  Net income after payroll deductions from all sources: $6,500.00  EXPENSES Rent: $1,150 Phone: $60 Gas: $20 Electricity & Water: $20 Car Loan and Operating Expenses: $700 Food / Necessities: $200 Insurance: $70 Cable/Internet: $75 Misc expenses, etc. $200 Other: $200 ----------------------- Total Monthly Expenses : $2,695  I will have $3,805 left to make the payments on my loan.   CLOSING REMARKS TO LENDERS:  Thank you for taking the time to review my loan application.  With the assistance of this loan, I will be able to further establish a steady ground for my financial stability and future growth.  I appreciate your consideration and look forward to working with yoy.",debt_consolidation,Personal Loan to Consolidate Debt,921xx,CA,10.14,1.0,7/1/95,1.0,22.0,,9.0,0.0,3608,37.6,20.0,f,,1,0
