Date,Revenue,Southwest,Central,Northeast,Northwest,South,Southeast,Energy,Industrials,Consumer,Agricultural,Durable,Lagged
4/21/16,5234.94,2536.52,4598.23,2911.71,7358.18,985.92,6609.5,4907.76,7403.98,1579.81,3280.3,3449.4,70.77
4/22/16,3939.48,2090,2725.06,4377.67,3904,818.96,7390.79,6936.7,7709.56,2511.49,3493.83,2899.01,68.63
4/23/16,3884.27,1895.91,3911.96,2703.41,7194.63,1170.25,5601.07,5943.15,9011.5,2102.99,3610.14,3418.11,70.2
4/24/16,5070.61,2039.95,4126.68,3452.81,5490.12,916.93,5326.36,5549.86,8266.8,2459.92,3721.66,3507.07,75.27
4/25/16,4064.88,1973.43,3788.28,3010.98,6462.91,612.78,9687.82,5961.4,8047.21,3283.34,2933.8,4277.67,73.3
4/26/16,5652.62,1807.48,5089.96,2671.69,6422.81,898.1,6329.36,5694.98,6197.34,2301.22,2968.03,4004.86,73.87
4/27/16,2850.49,2455.88,3728.46,3825.14,4917.96,945.44,9529.95,5748.69,6667.25,2726.63,4882.51,3573.04,63.01
4/28/16,4248.15,1455.26,3471.83,2762.25,7934.48,878.25,6990.27,6324.24,8236.41,2183.89,2802.37,4681.25,69.52
4/29/16,4352.45,2162.46,4959.58,3392.22,5705.26,699.87,7828.86,6311.45,4535.18,1993.72,3780.98,3779.46,66.37
4/30/16,5003.84,2042.92,3156.5,3257.1,5751.55,931.51,9408.28,6655.42,8715.34,3230.89,3665.94,3082.67,70.24
5/1/16,5775.08,1868.99,4566.47,2474.22,7514.25,1015.64,7239.6,4025.88,6215.81,2651.34,2907.42,3660.28,71.65
5/2/16,4851.92,2012.27,4193.34,3336.7,5659.05,852.02,9258.2,5353.05,6780.9,2790.52,3980.9,3408.85,73
5/3/16,4340.53,2130.74,3821.91,2536.74,5618.89,1006.3,9001.17,6978.21,6447.38,1880.79,2869.36,3788.88,74.52
5/4/16,4687.83,2337.82,5222.43,3130.97,5110.95,750.35,6956.06,5219.21,7364.73,2472.48,4149.19,2853,67.57
5/5/16,4225.04,1290.39,2921.6,3133.38,5195.71,928.09,8353.17,6593.78,8185.85,2565.41,3322.96,3788.13,69.21
5/6/16,4523.18,1959.78,4756.05,2517.28,7615.33,896.03,6183.18,6041.19,6503.74,2365.13,3479.92,3646.71,74.75
5/7/16,5046.79,1828.7,3599.27,3525.5,6722.96,750.69,6662.97,5037.11,5984.53,2514.24,4452.22,3753.38,68.25
5/8/16,4541.79,1349.18,4505.98,2932.3,6927.3,1094.86,7468.86,6028.05,7513.29,2538.47,2716.92,4739.89,67.56
5/9/16,4744.91,2052.04,4264.5,2783.4,5747.67,981.49,6921.58,5118.82,6137.32,3133.26,3785.58,3047.36,71.97
5/10/16,3817.28,1702.49,3436.1,3482.98,4956.22,834.04,7451.03,5143.16,9417.41,2412.62,3470.39,3315.38,67.13
5/11/16,5336.1,2300.83,4019.03,2215.47,6111.46,1046.21,7991.15,5409.62,3845.47,1948.76,3797.51,3592.61,73.2
5/12/16,3824.3,2134.78,4016.7,3589.89,4846,871.46,8068.8,6192.96,6554.21,2879.24,3935.86,2758.5,68.48
5/13/16,4542.89,1789.21,3458.18,2954.65,7420.57,878.48,6068.69,6321.4,7146.95,1987.42,3109.55,3976.95,71.86
5/14/16,3384.4,2391.91,5097.23,2945.5,4659.36,971.23,7938.04,5991.26,7332.21,2601.03,4395.85,3055.01,65.59
5/15/16,3797.91,2045.01,3495.1,3022.04,6332.66,795.66,9317.13,6640.1,8839.17,3439.13,3062.61,4018.2,63.26
5/16/16,5474.87,2185.97,5592.37,2608.97,5986.46,1050.96,5463.97,5261.32,7111.42,2222.36,4075.61,3957.84,73.83
5/17/16,4685.55,2269.22,4227,3706.25,5103.33,832.52,8135.61,5358.25,7464.24,2979.78,3553.61,3832.5,70.25
5/18/16,4374.88,1944.41,3207.15,2201.44,5579.77,1182.79,7645.41,4727.81,8229.97,1953.81,3200.78,4196.68,72.04
5/19/16,4725.69,2376.07,3819.59,3223.78,4230.72,836.03,8465.57,6949.8,6739.82,2972.91,3336.52,3668.4,71.13
5/20/16,4233.37,1926.06,3015.8,3379.6,4829.19,777.38,8708.27,6656.41,9273.03,2889.02,3987.97,3318.49,70.17
5/21/16,5764.82,1985.13,5423.55,2974.37,6330.31,825.49,6796.83,6270.44,7766.86,2515.49,3625.11,2867.78,74.23
5/22/16,4130.6,2005.07,3315.54,2495.44,6611.32,886.97,7973.7,6131.27,6789.49,3077.8,4936.68,2709.25,70.25
5/23/16,2736.06,1799.57,3054.7,2535.26,7149.03,1135.94,6774.17,6934.54,8579.68,2779.9,2878.33,4508.55,59.56
5/24/16,6122.5,2496.04,4911.61,3099.73,6619.58,858.53,8106.11,5138.69,7060.97,2950.32,4883.47,3352.67,76.53
5/25/16,4500.88,1556.52,3889.42,3021.28,6249.13,678.1,9658.63,6657.04,10042.98,2853.05,3112.57,3281.3,67.36
5/26/16,6962.09,2003.74,4293.51,2165.36,6441.19,1049.36,5392.13,4472.81,6019.47,2991.22,3257.81,4441.05,75.14
5/27/16,6004.95,2263.35,4344.66,2935.35,6159.17,717.09,5703.69,5948.4,6376.49,3636.12,3508.17,3902.91,71.35
5/28/16,7596.59,2028.17,3540.68,2864.45,6848.34,738.12,5254.1,7341.02,9176.1,2225.28,3345.02,4008.38,81.47
5/29/16,8594.61,2285.49,4894.76,3961.28,5442.17,707.55,7741.74,5135.98,8975.59,2553.74,4021.85,3501.95,79.51
5/30/16,7769.07,1863.83,4217.4,3071.1,5565.73,840.89,6949.67,7392.05,9577.51,3739.64,3422.44,4332.8,79.72
5/31/16,6756.77,1596.8,4669.96,2409.8,5382.44,1145.38,6703.47,4527.93,4893.63,2296.15,3675.04,3588.81,76.5
6/1/16,5619.09,2343.75,3662.75,3353.91,5215.78,908.85,8171.71,4592.55,6973.22,2858.26,3316.2,3706.54,70.69
6/2/16,4740.64,1841.63,2814.37,2822.73,7023.14,1200.77,7451.97,7651.46,8115.67,2508.11,3156.47,3983.97,72.01
6/3/16,5397.6,2443.77,4654.54,3230.28,6298.19,841.73,7084.99,5611.77,7196.26,2684.87,4132.86,3449.76,74.64
6/4/16,4648.1,2187.19,3691.48,2975.27,4852.63,728.43,8697.4,6314.66,7779.89,3020.45,1835.14,3202.2,71.77
6/5/16,3940.71,1896.41,5040.01,3258.77,5485.74,1035.82,6569.14,5768.99,7864.27,2790.49,3609.1,4192.02,73.14
6/6/16,5458.11,2143.56,2720.83,4087.24,5560.94,760.79,8787.45,5381.86,6157.02,2840.86,3964.06,3108.21,74.16
6/7/16,4949.98,1839.94,3967.93,2725.53,5274.67,655.39,7766.3,6736.39,7970.94,2561.76,3125.53,4576.26,68.95
6/8/16,5031.21,2420.15,5225.46,2495.88,5261.39,855.81,6863.65,4760.8,7673.4,2109.47,3439.76,2791.87,73.92
6/9/16,4205.39,1907.69,4229.48,3489.32,6606.39,838.72,9953.71,5966.92,7665.12,3046.14,2769.21,2752.58,66.93
6/10/16,5808.38,1990.82,4140.66,2682.12,6011.82,862.98,6745.06,5509.57,6107.43,2225.52,3125.09,3180.16,75.75
6/11/16,4666.08,2019.6,3523.7,3318.09,5665.04,688.34,7471.59,5351.52,7966.65,2681.16,4579.22,3206.69,68.05
6/12/16,5218.55,1869.94,4460.48,2746.96,5497.44,1135.5,7412,6729.68,7750.04,2347.67,2664.04,3992.89,72.54
6/13/16,4989.84,2408.48,4247.46,2375.02,5392.78,958.07,5846.6,6114.36,8163.47,1950.35,3341.09,3383.38,69.14
6/14/16,5211.94,1520.56,4298.8,3316.97,4935.4,807.87,5731.5,8203.32,9270.5,3037.35,3016.95,3672.76,76.99
6/15/16,4488.08,1982.39,4173.17,2982.29,6783.52,974.2,8472.01,6665.65,8479.09,2472.02,3296.78,4580.73,67
6/16/16,5356.41,2292.56,3541.23,3730.95,4791.02,664.87,8907.62,4754.1,6820.26,2641.15,4403.32,3730.8,73.77
6/17/16,4085.77,1749.33,3226.34,2304.59,5995.33,843.08,6884.99,5680.22,8041.59,3001.46,3852.18,2730.8,72.6
6/18/16,5735.83,2575.06,5379.24,2659.72,6842.5,896.49,7296.97,5995.28,7323.06,2641.01,3919.86,3070.98,79.96
6/19/16,4035.48,1842.63,3406,3408.12,6117.33,906.53,9326.09,6932.26,7759.69,3119.64,3347.25,3886.95,66.63
6/20/16,5595.95,1701.63,5244.6,2528.26,6171.94,1111.09,8542.35,6425.86,6503.34,2486,3357.06,4307.85,70.01
6/21/16,4105.06,2125.03,4119.17,3361.71,5420.52,978.7,7052.94,5578.9,7674.04,2922.6,3413.2,3518.45,69.06
6/22/16,3022.87,1867.91,4691.67,3277.33,5506.3,881.31,6417.33,7617.14,7701.23,2478.08,3135.16,3636.7,66.02
6/23/16,5649.28,2135.69,3382.95,3303.52,6706.71,565.43,7290.33,4715.65,6037.45,2587.41,3831.59,3956.13,76.59
6/24/16,4065.89,2056.66,3969.9,3574.79,6517.47,834.35,9821.38,5388.25,6479.42,2792.22,3203.92,3793.21,66.15
6/25/16,4765.98,1759.85,4002.69,2889.33,7103.6,900.3,6952.79,5869.51,7174.33,2236.18,2846.32,3774.38,71.62
6/26/16,5129.57,2454.67,3735.38,2939.3,6047.64,770.75,7080.42,5199.21,7887.54,2769.44,4131.94,3574.21,73.82
6/27/16,4472.45,2174.77,4658.07,2777.84,4925.29,820.26,9719.95,7013.94,7968.66,3156.97,2930.89,3639.71,70.75
6/28/16,6382.47,2130.74,4877.31,3128.12,7020.9,755.62,5744.14,6840.39,5381.51,2215.84,4971.32,3194.4,81.87
6/29/16,5123.21,1468.04,4792.93,3009.61,6276.91,751.43,8237.69,7427.86,6001.59,3363.14,2500.91,4058.36,70.52
6/30/16,4709.15,2034.83,5579.06,3605.53,7273.68,1084.59,6035.18,5762.77,8542.55,2658.47,3571.08,4000.82,67.19
7/1/16,6710.17,2108.55,3914.17,3839.37,5193.85,884.74,8274.92,5476.12,4857.43,2925.38,4526.72,3273.05,77.33
7/2/16,6532.56,1562.66,2591.86,2642.41,7670.82,788.25,6350.76,7248.25,7387.77,2781.1,3473.49,4444.27,75.22
7/3/16,5681.8,2405.93,5263.53,3122.09,5317.3,724.34,6027.59,5849.71,6781.77,2767.64,4034.03,3764.47,72.36
7/4/16,7581.11,1365.94,4068.65,3059.03,4635.13,976.46,9510.36,6999.7,7713.95,2873.84,3049.52,3051.23,74.23
7/5/16,7295.81,2156.93,3672.74,2214.8,6627.47,744.34,7398.2,5823.11,7000.02,2722.61,2645.16,3641.46,76.19
7/6/16,5853.88,2275.71,3222.06,3151.34,5054.01,878.69,8778.24,5331.89,5750.63,2689.41,3623.09,3700.3,71.87
7/7/16,6446.69,1933.09,3395.09,2998.96,5290.72,848.32,6640.37,7116.67,10090.43,2127.6,3621.55,4267.92,72.85
7/8/16,5553.04,2378.39,4422,3109.87,5747.37,756.26,6907.37,4228.04,8031.94,2577.39,4669.88,3275.59,71.52
7/9/16,5783.09,1211.26,3923.59,2843.52,6194.56,653.55,8146.81,7110.24,7532.2,3485.55,3276.14,3738.55,79.4
7/10/16,4965.57,1918.24,3947.79,2790.73,6508.85,826.45,6542.38,6083.92,7065.07,2274.88,2459.2,3199.6,73.81
7/11/16,4457,2189.88,4158.56,3125.83,5228.17,992.15,9863.91,4791.8,7604.61,1890.08,3296.31,3296.74,70.77
7/12/16,3805.16,1745.77,4421.83,2818.47,5483.47,1172.07,6599.89,6982.65,7141.8,2895.7,3019.53,3974.49,64.6
7/13/16,5228.81,2575.22,4973.43,3274.58,7242.18,900.04,5530.22,6242.49,5698.93,2570.1,3528.1,1941.61,69.27
7/14/16,4199.89,1930.47,4109.7,3135.22,5762.94,849.58,8564.58,7413.5,6952.7,3632.06,2648.44,3651.83,64.91
7/15/16,5578.75,1590.4,4255.73,3086.27,7246.76,858.48,6224.97,6245.97,7703.05,2494.28,3347.85,3845.63,71.51
7/16/16,4836.77,1907.39,3994.44,3666.79,4488.69,737.06,7305.16,3961.6,5565.21,2554.44,2972.14,3514.13,69.89
7/17/16,3498.7,1759.66,4426.37,2303.4,7712.45,905.16,6430.85,6453.18,8385.02,2907.71,3328.17,4821.93,70.93
7/18/16,5714.78,2262.58,4244.17,2794.95,7479,744.15,8442.33,4819.72,6025.41,2508.01,4006.16,3081.42,75.02
7/19/16,3948.83,1648.99,3382.37,3383.6,5594.56,765.18,9807.96,6643.43,7806.8,2566.22,4209.81,3012.41,65.64
7/20/16,4275.49,1469.57,4624.81,3176.22,6392.75,865.48,7901.04,5135.15,8224.15,1928.82,4059.03,3695.2,67.57
7/21/16,5385.69,2125.06,3595.93,3280.77,5275,679.85,7249.05,5705.49,9214.31,2630,4694.11,2516.38,74.82
7/22/16,4134.06,1808.96,3874.13,2536.76,4742.18,1058.28,5848.54,5013.43,8197.58,2891.07,2761.82,3711.28,70.78
7/23/16,5193.69,2406,4560.02,2867.04,6844.09,867.86,5846.37,5058.8,5739.52,2685.82,3685.43,2765.25,71.5
7/24/16,4328.93,1684.8,4520.77,3548.63,5957.54,777.89,10149.05,6305.67,8941.39,2891.39,3566.06,3234.99,70.15
7/25/16,5080.61,1671.38,4911.36,2431.13,7275.27,975.74,5181.09,6589.94,6403.49,3079.16,3244.46,3459.9,69.99
7/26/16,4169.94,2183.39,4618.09,2776.71,4474.01,989.76,7637.23,5427.6,5700.47,2651.85,3548.32,3472.28,69.27
7/27/16,3366.48,2036.71,4227.02,2771.91,6432.67,969.09,6926.74,4936.73,9205.43,3239.35,3551.01,4070.39,61.93
7/28/16,5352.24,2461.58,5353.41,2833.59,5964.59,985.06,7396.44,5288.47,6797.11,2389.35,4346.81,3604.92,72.42
7/29/16,3031.56,1494.91,4358.63,3840.57,5094.76,869.67,7638.37,5831.32,6751.93,2949.82,3743.57,3211.57,65
7/30/16,4406.11,1597.32,4519.06,3444.3,6396.55,911.5,7996.55,3442.27,8580.17,2386.46,2344.54,4249,75.11
7/31/16,4844.92,2068.45,4207.49,2987.9,4555.84,746.44,7911.86,4494.26,4875.96,2441.65,4658.73,2668.11,68.02
8/1/16,4835.48,1493.18,4459.59,3208.76,6882.82,803.82,8523.59,6166.37,8913.92,2900.57,3343.15,3748.29,72.68
8/2/16,5201.79,2453.55,4625.52,2903.14,6740.1,1013.26,7936.32,5263.56,7802.33,2390.67,3322.29,2761.04,70.08
8/3/16,3114.18,1514.4,3406.67,3935.08,4730.13,925.5,9182.5,7183.14,5947.58,3565.93,3857.11,3703.09,64.43
8/4/16,5435.47,1580.12,4388.54,3223.51,6925.25,1165.57,7003.6,4521.31,8907.79,2103.98,3672.09,4388.46,77.87
8/5/16,4022.74,2386.82,3521.28,3288.48,5598.55,889.56,8548.14,5689.72,5455.24,3269.07,3786.87,2263.87,69.87
8/6/16,4723.07,1925.17,3152.82,2071.52,5707.02,825.47,7968.63,7159.26,8042.19,2568.83,3965.73,4193.01,69.05
8/7/16,5810.56,2397.21,5017.57,1880.48,7557.7,885.72,6677.25,6233.06,5359.13,1521.54,3770.52,3406.39,72.06
8/8/16,4528.14,1867.76,3113.42,3399.26,5406.22,1014.85,10598.78,6768.88,5142.66,2892.52,3228.57,3135.55,75.8
8/9/16,3410.85,1589.68,3795.52,2887.68,7209.93,943.93,5655.62,6018,7770.09,2124.64,3160.46,3948.61,69.09
8/10/16,4320.31,2091.4,4070.85,2964.84,5972.72,792.32,6632.26,6501.25,6890.65,3049.93,3861.11,4581.39,69.5
8/11/16,3432.45,1716.18,3081.85,3160.25,6751.41,908.85,6546.67,5989.19,7597.75,2552.44,3991.43,4392.27,65.72
8/12/16,4632.56,2189.31,4492.21,2801.16,6916.47,854.99,4895.59,6169.82,6844.33,1999.84,3318.07,3429.89,72.19
8/13/16,3387.68,1759.48,3836.62,3611.21,5175.22,747.78,7322.06,6013.79,7695.44,2950.37,4443.23,3402.72,66.36
8/14/16,4259.61,1811.39,4447.39,2495.33,7925.71,1157.31,7476.15,5630.01,6320.58,2990.39,3968.25,4156.1,65.5
8/15/16,5002.33,2518.16,3670.77,3508.99,6457.56,765.58,7973.99,6454.06,7152.01,2547.53,4810.1,3269.99,72.14
8/16/16,5275.11,1005.99,3409.6,3047.54,6063.96,1062.64,7039.48,7457.42,9339.68,2387.85,2349.7,3709.16,71.1
8/17/16,5646.9,2527.68,4240.02,2697.34,6542.38,1175.58,5589.66,5629.64,8568.78,2392.19,3916.64,3247.39,70.45
8/18/16,2889.28,2006.53,2975.04,3724.22,5797.43,775.97,7318.55,7240.13,7901.36,2491.12,3938.55,2353.52,64.08
8/19/16,5184.54,1656.81,3909.41,2931.2,6215.66,816.27,7431.27,5235.43,9151.3,2092.41,2886.75,3724.72,68.12
8/20/16,3909,2454.11,4819.78,3324.03,6748.63,622.83,7068.8,5568.3,8659.46,3088.88,3363.1,3525.1,72.94
8/21/16,4475.15,1870.42,3229.97,2313.18,6571.12,845.5,8309.93,6715.81,9533.63,2727.37,3283.98,4348.17,73.99
8/22/16,4778.71,2273.3,4858.49,2826.04,7510.41,781.73,6428.83,5484.21,6556.65,2799.54,3292.75,3774.46,74.76
8/23/16,4259.58,1442.88,3054.43,2748.59,5504.64,831.44,7686.29,6227.03,8523.09,3324.7,3325.39,3250.93,73
8/24/16,4120.98,2008.69,4629.59,3180.64,6141.29,929.39,6923.61,6541.87,6166.43,1826.71,3601.46,4603.56,67.03
8/25/16,5429.27,2521.27,2706.85,3105,6113.25,809.61,7259.83,4596.78,6900.37,2502.04,3391.14,3365.55,77.15
8/26/16,4736.99,2167.19,3445.69,2811.33,7290.4,992.21,8756.29,6721.21,7133.68,2781.31,3922.79,3349.93,71.01
8/27/16,6659.31,2091.4,4884.96,2745.23,6932.1,623.1,6195.33,4620.12,6898.82,1765.95,3874.14,3281.49,77.26
8/28/16,3958.58,1603.96,3940.8,3401.02,5748.96,856.97,10049.49,7089.62,7211.27,2564.86,4921.1,3714.43,73.06
8/29/16,5719.45,1721.33,4182.6,3295.95,5280.71,851.2,8060.51,7432.03,8039.64,2650.34,3638.41,3863.87,77.51
8/30/16,4333.79,2437.71,4432.17,3668.13,7132.47,836.4,8510.06,6635.93,5055.24,2195.53,4064.55,3453.37,71.79
8/31/16,5193.56,2153.32,2294.62,2652.4,5522.12,829.77,8587.41,7140.52,8400.77,2510.22,3163.93,3772.03,69.85
9/1/16,8291.77,1929.62,5785.1,2940.43,7532.67,1108.91,6282.78,5188.65,7087.3,2094.62,3788.9,3736.1,79.79
9/2/16,5814.29,1746.82,3680.32,3463.48,4315.23,880.46,8247.7,6629.57,9217.91,2925.69,4400.27,2950.95,70.98
9/3/16,5312.33,1050.63,3928.02,2297.15,6584.65,1199.11,6734.85,5879.38,7587.89,2540.11,3969.64,4349.62,74.29
9/4/16,8983.18,2004.17,3868.45,3031.29,4913.69,860.75,7671.71,6693.35,5387.37,2367.08,4013.8,2967.45,80.02
9/5/16,5597.17,1741.28,3748.87,3330.55,5324.82,829.94,7743.72,7555.33,8854.59,2310.21,3479.15,3630.34,77.84
9/6/16,7361.91,2003.55,4970.95,3283.86,7152.92,790.3,7580.32,5646.55,8670.69,2764.8,3555.22,4029.1,79.59
9/7/16,4140.31,2241.43,3853.48,4050.04,6125.18,711.4,7602.5,6575.74,6015.14,3096.84,3559.53,3311.59,71.81
9/8/16,5520.57,2082.96,4143.72,2525.8,7206.23,841.51,6088.59,6175.09,7583.86,2909.34,3965,4208.71,72.1
9/9/16,4782.45,2406.08,3192.82,3455.53,3335.28,856.5,8027.32,4731.06,6388.58,2767.56,3424.11,3015.73,67.59
9/10/16,4349.75,1974.11,3433.58,2866.05,5259.85,887.76,7590.98,6685.59,8461.75,2889.12,3525.2,4447.1,66.25
9/11/16,4690.09,2184.66,4401.53,3183.32,5599.21,741.41,7527.46,6581.22,5704.35,2193.5,4073.05,2806.83,68.12
9/12/16,4502.25,2306.82,3917.46,3838.05,3982.23,820.57,8316.24,6411.5,7263.01,3439.31,4068.19,2465.76,69.94
9/13/16,4688.4,1786.61,3972.57,2834.21,6871.32,934.16,5442.28,5212.94,9285.83,2643.5,3395.88,3957.26,72.11
9/14/16,4735.65,1924.37,4402.77,3575.63,4960.23,792.93,7609.92,6059.25,6549.69,2333.79,4071.59,3618.03,75.86
9/15/16,4607.45,1555.37,2916.14,3400.35,5006.51,903.96,7444.39,7270.94,9424.05,2854.23,3016.93,3860.76,74.36
9/16/16,4301.92,2645.48,4029.48,2454.69,7061.1,886.56,6626.61,5739.22,7068.34,2405.1,3219.6,2717.06,74.62
9/17/16,4853.95,1827.85,3899.27,4030.92,3717.63,648.82,7697.37,5509.04,6740.3,2767,3100.88,3090.69,74.71
9/18/16,3660.17,2124.12,3890.5,2992.21,6449.23,1022.34,6118.32,4759.03,6701.06,2528.96,4188.35,3637.82,67.35
9/19/16,3322.05,2381.08,4686.18,2994.4,5753.11,869.16,8995.64,5285.8,5580.75,2764.96,4161.36,2325.01,65.8
9/20/16,4093.48,2101.34,4368.93,2664.16,5576.91,936.34,6084.58,7402.43,9309.26,2785.7,3446.83,4398.47,69.69
9/21/16,4746.77,1695.9,4039.76,3121.41,5825.38,702.51,5148.88,3818.89,6280.17,1660.52,3790.09,2924.38,72.59
9/22/16,3781.4,2132.3,4200.98,3345.64,5141.31,765.79,6587.52,7612.1,7488.63,3031.24,3701.48,3578.8,70.22
9/23/16,4632.81,1702.37,4607.79,2706.7,6787.36,1140.69,8079.97,5041.59,8194.16,2588.38,4076.47,3830.53,73.12
9/24/16,5100.77,2340.8,4193.48,3531.14,4187.51,660.6,7319.46,4480.68,6511.6,2226.08,3863.93,3510.03,74.88
9/25/16,5515.84,1947.03,3783.36,3368.07,5044.39,864.08,8253.85,6067.19,8989.25,3034.11,3136.01,3382.79,74.63
9/26/16,5221.39,2432.15,5289.49,2421.56,8179.96,971.09,5579.67,7081.61,7013.73,2762.01,3236.8,3635.64,75.52
9/27/16,3851.77,2356.27,4336.48,3545.61,6672.76,909.35,8786.54,7087.92,6451.16,3025.05,2996.3,3535.18,72.91
9/28/16,4493.45,1970.25,4192.57,3154.37,6782.43,1101.5,6192.79,4881.04,7302.84,1974.78,3313.9,4154.6,68.61
9/29/16,4722.2,2557.6,4049.09,3064.27,4662.73,480.76,8342.32,4908.19,7114.17,2859.92,3535.42,3743.13,74
9/30/16,4643.65,1580.64,4242.76,2686.66,6106.56,968.2,9082.21,6201.23,7054.37,2932.79,3149.21,4352.22,72.15
10/1/16,3997.12,2001.7,3994.13,3139.51,6643.38,723.47,6205.67,5797.73,7925.51,2315.74,3963.46,2809.63,66.72
10/2/16,3261.52,2284.64,3763.25,2604.17,4744.07,922.74,9145.31,4616.42,6164.26,3539.1,3226.02,3252.73,68.16
10/3/16,5508.9,2043.45,3906.12,2894.7,7066.42,935.41,7702.27,7126.3,9236.26,2727.96,3209.59,4828.97,78.83
10/4/16,5223.46,2385.57,3511.95,3360.31,5523.35,766.94,8020.2,6562.03,6067.1,2277.86,3932.82,2600.5,76.82
10/5/16,4254.81,1826.66,4182.21,2387.48,5310.72,851.66,7712.37,7124.11,8015.87,2992.79,3008.8,4056.63,69.34
10/6/16,5434.48,2566.59,4006.6,2427.31,6464.5,1040.62,6146.27,5134.42,7361.64,1765.14,3464.14,3405.51,73.36
10/7/16,3758.17,1923.53,3847.65,3640.4,6461.76,499.72,9484.5,6351.5,7499.1,2868.65,3265.6,3231.99,67.84
10/8/16,4096.66,2019.82,4705,2166.19,6793.57,875.6,7097.57,6991.38,8581.72,2508.22,2840.66,3806.81,66.89
10/9/16,4719.93,2125.05,4231.74,2593.87,7528.11,892.17,8268.29,3770.52,6993.93,2388.02,4110.47,3178.9,73.65
10/10/16,4069.34,1843.75,3269.47,2208.98,6211.83,981.32,8096.09,7315.83,9100.2,3123.95,3823.9,3418.33,65.76
10/11/16,4879.1,2025.13,4994.95,3398.58,7040.17,1040.2,7323.94,5828.07,6667.01,2043.5,3038.02,3650.08,75.49
10/12/16,3746.71,1958.5,4563.54,3487.34,5622.47,734.97,8027.45,6334.64,7047.45,2700.63,3769.06,3232.53,67.88
10/13/16,5527.36,1870.91,4642.04,2433.92,6556.03,983.84,8372.15,5889.24,7737.88,2653.36,3732.67,3446.16,79.09
10/14/16,4585.09,2476.63,5242.65,3118.87,5426.77,957.68,6594.77,5573.64,5880.19,2271.77,3833.42,2958.74,68.43
10/15/16,5606,1314.1,3453.77,3010.79,5346.82,765.15,8307.96,6760.3,9797.96,2951.2,3096.54,3109.77,74.28
10/16/16,5642.88,1681.8,4233.37,3101.04,7195.45,833.54,3537.61,7033.76,7133.23,2798.79,3679.63,3432.92,72.84
10/17/16,3890.05,2067.78,2654.44,3706.59,5851.33,846.68,8529.16,6699.49,6615.58,2377.14,2630.78,2207.15,72.06
10/18/16,5143.09,2076.27,4454.55,2362.17,5758.04,1195.2,9117.68,5569.59,9430.58,2544.82,2369.1,4215.18,74.75
10/19/16,5398.52,2208.31,4363.96,3367.38,6245.07,615.34,8600.71,4919.18,6690.9,2755.06,3737.43,3287.89,74.19
10/20/16,3721.93,2300.6,2830.44,3292.2,6044.75,908.7,7509.99,6130.89,7682.22,3243.05,2870.16,3546.67,72.12
10/21/16,4859.47,2080.48,4386.83,2837.83,6988.47,911.69,7136.68,5906.94,4818.26,3086.64,3334.28,2959.57,74.36
10/22/16,5546.44,2371.91,4237.21,4029.81,5509.32,958.33,10222.98,4712.7,6872.19,2877.52,3055.85,3342.38,76.72
10/23/16,3880.59,1527.67,4137.96,3155.55,6638.04,888.12,7698.02,5777.1,8523.28,2900.07,3089.07,3898.86,67.43
10/24/16,5043.85,1979.97,3198.1,2515.68,5878.57,702.09,8892.68,5938.22,7382.66,2998.97,3737.06,2983.58,68.41
10/25/16,5349.43,1760.36,4766.74,2662.58,5708.36,1003.94,8474.73,6310.68,6453.54,2865.49,4230.81,4630.23,72.98
10/26/16,4957.61,1435.2,4033.9,3565.79,6696.41,1007.03,5879.93,6120.22,5635.85,2799.98,3310.68,3728.57,67.41
10/27/16,4148.33,2051,3145.5,4308.78,5652.91,706.56,7717.87,5980.73,7662.4,2602.98,4121.16,3724.68,68.14
10/28/16,4367.73,1751.05,3778.85,3498.37,8350.97,1071.35,6799.38,6492.28,7458,2163.39,3376.71,3940.19,67.92
10/29/16,4480.31,2185.4,4232.4,2504.64,5607.25,893.36,8831.98,5567.69,5545.99,2261.06,4788.37,3298.28,68.12
10/30/16,2921.39,1487.83,2902.42,2367.34,5940.57,960.35,8087.91,7682.47,6895.47,2578.31,2795.89,3383.04,61.66
10/31/16,5549.57,1649.31,4657.87,2504.2,6770.46,897.95,6387.32,4638.21,8160.48,1878.09,4072.67,3990.89,74.77
11/1/16,4829.43,2227.8,3927.37,3580.85,5076.23,739.49,8622.05,5979.56,7952.34,2659.14,3795.74,3037.62,73.17
11/2/16,3795.85,1519.59,3718.1,2754.27,6266.35,1090.85,6740.1,6942.69,7520.26,2647.39,3302,4410.45,72.52
11/3/16,6364.66,1805.56,4785.46,3379.46,6595.96,927.9,5566.66,6043.46,7833.49,2705.03,4419.61,2371.03,71.76
11/4/16,4584.31,1527.33,3693.96,3686.23,4225.08,763.49,9047.82,7704.32,8332.51,3154.62,2571.33,3506.23,73.13
11/5/16,5259.15,1570.37,4752.91,2592.44,6574.81,938.27,6386.12,6689.41,6278.46,2708.45,2908.39,3279.17,72.3
11/6/16,5515.23,2347.44,3761.42,3777.81,7502.22,774.62,7564.7,5145.33,6031.41,2913.64,4400.03,2746.94,71.39
11/7/16,3884.23,1817.84,4571.8,3172.58,5759.03,1103.75,6489.25,7075.65,8357.36,2175.97,2868.88,4241.47,65.84
11/8/16,7588.26,1846.93,3185.59,3107,6312.19,661.93,10029.62,6097.29,6652.93,2243.84,4286.15,3903.93,81.13
